#
#   VizieR Astronomical Server: http://vizier.u-strasbg.fr	2005-02-24T16:30:15
#   Explanations and Statistics of UCDs:			See LINK below
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#    (link)
#
#Coosys	J2000:	eq_FK5 2000
#INFO	Ref=Vxml10323

#RESOURCE=7235
#Name: VII/235
#Title:	Quasars and Active Galactic Nuclei (11th Ed.) (Veron+, 2003)
#Table	VII_235_table3:
#Name: VII/235/table3
#Title:	Active galaxies (fainter than -23)
#Column	recno	(I8)	Record number within the original table (starting from 1)        (link)	[ucd=RECORD]
#Column	_Glon	(F6.2)	Galactic longitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LON]
#Column	_Glat	(F6.2)	Galactic latitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LAT]
#Column	_RAJ2000	(F8.4)	Right ascension (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_RA_MAIN]
#Column	_DEJ2000	(F8.4)	Declination (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_DEC_MAIN]
#Column	notRadio	(A1)	[*] '*' if not detected in radio (1)	[ucd=CODE_MISC]
#Column	Name	(A17)	Most common name of the object        (link)	[ucd=ID_IDENTIFIER]
#Column	RAJ2000	(A10)	Right Ascension J2000 (hours) (see also n_RAh)	[ucd=POS_EQ_RA_MAIN]
#Column	DEJ2000	(A9)	Declination J2000 (degrees)	[ucd=POS_EQ_DEC_MAIN]
#Column	n_RAh	(A1)	[AOR] Approximative/Optical/Radio position (2)	[ucd=NOTE]
#Column	F6cm	(F6.3)	? 6cm (5GHz) flux	[ucd=PHOT_FLUX_RADIO_5G]
#Column	r_F6cm	(I4)	[1,2377]? Reference of 6cm Flux        (link)	[ucd=REFER_CODE]
#Column	F11cm	(F5.2)	? 11cm (2.7GHz) flux (Jy)	[ucd=PHOT_FLUX_RADIO_2.7G]
#Column	r_F11cm	(I4)	[1,2377]? Reference of 11cm flux        (link)	[ucd=REFER_CODE]
#Column	l_z	(A1)	[>*] limit or method flag on z (4)	[ucd=CODE_LIMIT]
#Column	z	(F6.3)	? redshift	[ucd=REDSHIFT_HC]
#Column	Sp	(A4)	[S0-9?HPBLbhin. ] Spectrum classification (3)	[ucd=SPECT_TYPE_GENERAL]
#Column	n_Vmag	(A1)	[*RIO] Photographic(*), red(R), infra-red (I) or photographic O- or J- plates(O)	[ucd=NOTE]
#Column	Vmag	(F5.2)	? magnitude, V or other (see n_Vmag)	[ucd=PHOT_JHN_V]
#Column	B-V	(F5.2)	? colour index	[ucd=PHOT_JHN_B-V]
#Column	U-B	(F5.2)	? colour index	[ucd=PHOT_JHN_U-B]
#Column	Mabs	(F5.1)	? Absolute magnitude	[ucd=PHOT_ABS-MAG_BAND]
#Column	FC	(I4)	[1,2377]? Reference of the Finding Chart	[ucd=REFER_CODE]
#Column	r_Vmag	(I4)	[1,2377]? Reference of the Photometry        (link)	[ucd=REFER_CODE]
#Column	r_z	(I4)	[1,2377]? Reference of the redshift        (link)	[ucd=REFER_CODE]

recno	_Glon	_Glat	_RAJ2000	_DEJ2000	notRadio	Name	RAJ2000	DEJ2000	n_RAh	F6cm	r_F6cm	F11cm	r_F11cm	l_z	z	Sp	n_Vmag	Vmag	B-V	U-B	Mabs	FC	r_Vmag	r_z
    9291	299.78	+62.63	191.4100	 -0.2094	*	2QZ J124538-0012 	12 45 38.4	-00 12 34	O	      	    	     	    	 	 0.356	S1  	*	19.26	     	-0.39	-22.5	    	 489	 489
    9292	299.86	+62.17	191.4267	 -0.6683	*	SDSS J12457-0040 	12 45 42.4	-00 40 06	O	      	   2	     	    	 	 0.071	S1  	 	19.58	     	     	-18.6	    	    	   2
    9293	299.59	+64.99	191.4471	 +2.1578	*	2QZ J124547+0209 	12 45 47.3	+02 09 28	O	      	    	     	    	 	 0.560	S1  	*	20.33	     	-0.51	-22.4	    	 489	 489
    9294	299.72	+64.18	191.4608	 +1.3408	*	SDSS J12458+0120 	12 45 50.6	+01 20 27	O	      	   1	     	    	 	 0.116	S1  	 	19.04	     	     	-20.2	    	    	   1
    9295	299.74	+64.40	191.4787	 +1.5669	*	2QZ J124554+0134 	12 45 54.9	+01 34 01	O	      	    	     	    	 	 0.640	S1  	*	20.59	     	-0.38	-22.4	    	 489	 489
    9296	299.68	+64.99	191.4837	 +2.1550	*	SDSS J12459+0209 	12 45 56.1	+02 09 18	O	      	   2	     	    	 	 0.121	S1  	 	19.25	     	     	-20.1	    	    	   2
    9297	299.89	+63.11	191.4837	 +0.2747	*	SDSS J12459+0016 	12 45 56.1	+00 16 29	O	      	   2	     	    	 	 0.656	S1  	 	20.75	     	     	-22.3	    	    	   2
    9298	299.80	+63.94	191.4837	 +1.1064	*	SDSS J12459+0106 	12 45 56.1	+01 06 23	O	      	   2	     	    	 	 0.106	S1  	 	19.46	     	     	-19.6	    	    	   2
    9299	299.79	+64.14	191.4904	 +1.2978	*	SDSS J12459+0117 	12 45 57.7	+01 17 52	O	      	   2	     	    	 	 0.017	S1  	 	18.53	     	     	-16.5	    	    	   2
    9300	299.95	+63.29	191.5200	 +0.4539	*	2QZ J124604+0027 	12 46 04.8	+00 27 14	O	      	    	     	    	 	 0.610	S1  	*	20.59	     	-1.29	-22.3	    	 487	 487
    9301	125.51	+69.52	191.5238	+47.5778	*	Q 1243+4751      	12 46 05.7	+47 34 40	 	      	    	     	    	 	 0.065	    	R	18.98	     	     	-18.4	1795	    	1795
    9302	127.00	+75.95	191.5504	+41.1367	 	IRAS 12438+4124  	12 46 12.1	+41 08 12	O	      	 278	     	    	 	 0.067	S1.5	 	17.61	     	     	-20.4	 436	1539	1404
    9303	300.47	+59.22	191.5971	 -3.6256	*	SDSS J12463-0337 	12 46 23.3	-03 37 32	O	      	   2	     	    	 	 0.085	S1  	 	19.22	     	     	-19.3	    	    	   2
    9304	128.26	+79.34	191.6163	+37.7336	*	Q 1244+3800      	12 46 27.9	+37 44 01	 	      	    	     	    	 	 0.365	    	R	20.21	     	     	-21.0	1795	    	1795
    9305	300.23	+63.25	191.6433	 +0.4008	*	SDSS J12465+0024 	12 46 34.4	+00 24 03	O	      	   2	     	    	 	 0.087	S1  	 	19.26	     	     	-19.4	    	    	   2
    9306	300.04	+65.21	191.6471	 +2.3689	 	PG 1244+026      	12 46 35.3	+02 22 08	O	 0.001	1059	     	    	 	 0.048	S1n 	 	16.15	     	     	-21.2	1327	    	 243
    9307	300.24	+63.57	191.6637	 +0.7256	*	SDSS J12466+0043 	12 46 39.3	+00 43 32	O	      	   2	     	    	 	 0.128	S1  	 	17.93	     	     	-21.5	    	    	   2
    9308	299.96	+66.41	191.6696	 +3.5650	*	SDSS J12466+0333 	12 46 40.7	+03 33 54	O	      	   2	     	    	 	 0.138	S1  	 	19.37	     	     	-20.3	    	    	   2
    9309	300.28	+63.52	191.6775	 +0.6775	*	SDSS J12467+0040 	12 46 42.6	+00 40 39	O	      	   2	     	    	 	 0.079	S1  	 	19.56	     	     	-18.8	    	    	   2
    9310	300.47	+61.51	191.6850	 -1.3389	*	SDSS J12467-0120 	12 46 44.4	-01 20 20	O	      	   2	     	    	 	 0.067	S1  	 	19.22	     	     	-18.8	    	    	   2
    9311	300.43	+62.51	191.7042	 -0.3442	*	2QZ J124649-0020 	12 46 49.0	-00 20 39	O	      	    	     	    	 	 0.608	S1  	*	20.82	     	-0.45	-22.1	    	 489	 489
    9312	300.69	+59.35	191.7121	 -3.5042	*	SDSS J12468-0330 	12 46 50.9	-03 30 15	O	      	   2	     	    	 	 0.085	S1  	 	19.29	     	     	-19.3	    	    	   2
    9313	300.16	+65.77	191.7188	 +2.9231	*	SDSS J12468+0255 	12 46 52.5	+02 55 23	O	      	   1	     	    	 	 0.343	S1  	 	20.10	     	     	-21.6	    	    	   1
    9314	300.69	+60.19	191.7433	 -2.6644	*	2QZ J124658-0239 	12 46 58.4	-02 39 52	O	      	    	     	    	 	 0.610	S1  	*	20.12	     	-0.46	-22.8	    	 489	 489
    9315	300.38	+64.17	191.7488	 +1.3208	*	SDSS J12469+0119 	12 46 59.7	+01 19 15	O	      	   2	     	    	 	 0.813	S1  	 	22.22	     	     	-21.5	    	    	   2
    9316	300.43	+63.65	191.7508	 +0.8017	*	2QZ J124700+0048 	12 47 00.2	+00 48 06	O	      	    	     	    	 	 0.711	S1  	*	20.76	     	-0.62	-22.6	    	 487	 487
    9317	300.52	+63.24	191.7758	 +0.3894	*	2QZ J124706+0023 	12 47 06.2	+00 23 22	O	      	    	     	    	 	 0.461	S1  	*	20.55	     	-0.40	-21.8	    	 487	 487
    9318	124.83	+68.11	191.7804	+49.0044	 	4C 49.25         	12 47 07.3	+49 00 16	O	 0.580	1532	 0.80	1532	 	 0.206	S2  	 	17.70	     	     	-22.8	 397	    	1941
    9319	123.60	+50.28	191.7812	+66.8411	*	SDSS J12471+6650 	12 47 07.5	+66 50 28	O	      	   2	     	    	 	 0.129	S1  	 	19.37	     	     	-20.1	    	    	   2
    9320	300.59	+63.49	191.8137	 +0.6350	*	SDSS J12472+0038 	12 47 15.3	+00 38 06	O	      	   2	     	    	 	 0.073	S1  	 	18.95	     	     	-19.3	    	    	   2
    9321	123.54	+49.30	191.8137	+67.8247	*	SDSS J12472+6749 	12 47 15.3	+67 49 29	O	      	   1	     	    	 	 0.274	S1  	 	18.86	     	     	-22.3	    	    	   1
    9322	300.61	+63.34	191.8175	 +0.4844	 	SDSS J12472+0029 	12 47 16.2	+00 29 04	O	 0.001	   2	     	    	 	 0.129	S1  	 	18.62	     	     	-20.9	    	    	   2
    9323	300.56	+64.36	191.8342	 +1.5089	*	SDSS J12473+0130 	12 47 20.2	+01 30 32	O	      	   2	     	    	 	 0.228	S1  	 	19.99	     	     	-20.8	    	    	   2
    9324	124.89	+69.48	191.8433	+47.6311	*	Q 1245+4754      	12 47 22.4	+47 37 52	 	      	    	     	    	 	 0.096	    	R	20.64	     	     	-17.6	1795	    	1795
    9325	300.69	+63.19	191.8462	 +0.3342	*	2QZ J124723+0020 	12 47 23.1	+00 20 03	O	      	    	     	    	 	 0.439	S1  	*	20.56	     	-0.76	-21.6	    	 487	 487
    9326	300.78	+62.00	191.8492	 -0.8528	*	2QZ J124723-0051 	12 47 23.8	-00 51 10	O	      	    	     	    	 	 0.286	S1  	*	19.37	     	-0.40	-21.9	    	 489	 489
    9327	300.04	+69.94	191.8600	 +7.0903	*	RXS J12474+0705  	12 47 26.4	+07 05 25	O	      	    	     	    	 	 0.107	S1  	 	17.10	     	     	-22.0	    	    	2338
    9328	300.63	+65.37	191.9000	 +2.5194	 	SDSS J12476+0231 	12 47 36.0	+02 31 10	O	      	   1	     	    	 	 0.487	S1  	 	21.44	     	     	-21.0	    	    	   1
    9329	300.98	+60.96	191.9121	 -1.8975	*	SDSS J12476-0153 	12 47 38.9	-01 53 51	O	      	   2	     	    	 	 0.085	S1  	 	19.22	     	     	-19.3	    	    	   2
    9330	123.46	+48.96	191.9196	+68.1608	*	SDSS J12476+6809 	12 47 40.7	+68 09 39	O	      	   2	     	    	 	 0.073	S1  	 	19.55	     	     	-18.7	    	    	   2
    9331	300.85	+63.28	191.9237	 +0.4208	*	2QZ J124741+0025 	12 47 41.7	+00 25 15	O	      	    	     	    	 	 0.411	S1  	*	19.80	     	-0.71	-22.2	    	 487	 487
    9332	124.92	+71.29	191.9442	+45.8203	*	HS 1245+4605     	12 47 46.6	+45 49 13	O	      	    	     	    	 	 0.143	S1  	 	17.60	     	     	-22.1	    	    	 611
    9333	123.47	+49.61	191.9512	+67.5142	*	SDSS J12478+6730 	12 47 48.3	+67 30 51	O	      	   2	     	    	 	 0.221	S1  	 	20.25	     	     	-20.4	    	    	   2
    9334	300.75	+66.12	191.9737	 +3.2600	*	SDSS J12478+0315 	12 47 53.7	+03 15 36	O	      	   1	     	    	 	 0.263	S1  	 	20.14	     	     	-20.9	    	    	   1
    9335	301.21	+59.23	191.9792	 -3.6272	 	SDSS J12479-0337 	12 47 55.0	-03 37 38	O	      	   1	     	    	 	 0.090	S1  	 	17.15	     	     	-21.5	    	    	   1
    9336	124.76	+70.67	191.9796	+46.4469	*	Q 1245+4643      	12 47 55.1	+46 26 49	 	      	    	     	    	 	 0.088	    	R	17.37	     	     	-20.7	1795	    	1795
    9337	123.45	+50.19	192.0108	+66.9339	*	SDSS J12480+6656 	12 48 02.6	+66 56 02	O	      	   2	     	    	 	 0.049	S1  	 	19.40	     	     	-18.0	    	    	   2
    9338	301.08	+63.65	192.0358	 +0.7853	*	2QZ J124808+0047 	12 48 08.6	+00 47 07	O	      	    	     	    	 	 0.564	S1  	*	20.31	     	-0.94	-22.4	    	 487	 487
    9339	301.11	+63.44	192.0467	 +0.5800	*	2QZ J124811+0034 	12 48 11.2	+00 34 48	O	      	    	     	    	 	 0.674	S1  	*	20.76	     	-0.42	-22.4	    	 487	 487
    9340	126.93	+80.70	192.0579	+36.4064	 	FIRST J1248+3624 	12 48 13.9	+36 24 23	R	 0.035	 778	     	    	 	 0.206	S1  	 	18.61	     	     	-21.9	    	    	2228
    9341	300.12	+73.84	192.0629	+10.9836	*	NGC 4694         	12 48 15.1	+10 59 01	O	      	2321	     	    	 	 0.004	H2  	 	13.36	 0.57	 0.14	-18.0	1716	2113	1714
    9342	123.42	+50.76	192.0825	+66.3619	*	SDSS J12483+6621 	12 48 19.8	+66 21 43	O	      	   2	     	    	 	 0.260	S1  	 	19.51	     	     	-21.5	    	    	   2
    9343	302.09	+35.44	192.0883	-27.4306	*	CTS K06.02       	12 48 21.2	-27 25 50	O	      	    	     	    	 	 0.066	S1n 	 	16.50	     	     	-21.5	1327	    	1325
    9344	300.57	+71.34	192.0958	 +8.4872	 	NGC 4698         	12 48 23.0	+08 29 14	 	 0.000	 909	     	    	 	 0.003	S2  	 	12.27	 0.97	 0.52	-18.0	1716	1211	 913
    9345	301.03	+66.36	192.0967	 +3.5008	*	SDSS J12483+0330 	12 48 23.2	+03 30 03	O	      	   2	     	    	 	 0.118	S1  	 	19.44	     	     	-19.8	    	    	   2
    9346	301.11	+65.62	192.1058	 +2.7633	*	SDSS J12484+0245 	12 48 25.4	+02 45 48	O	      	   1	     	    	 	 0.253	S1  	 	18.87	     	     	-22.1	    	    	   1
    9347	300.64	+71.38	192.1187	 +8.5200	*	RXS J12484+0831  	12 48 28.5	+08 31 12	O	      	    	     	    	 	 0.120	    	 	17.70	     	     	-21.6	    	    	2338
    9348	301.13	+66.35	192.1371	 +3.4842	*	SDSS J12485+0329 	12 48 32.9	+03 29 03	O	      	   2	     	    	 	 0.023	S1  	 	19.05	     	     	-16.7	    	    	   2
    9349	301.33	+64.11	192.1612	 +1.2464	*	SDSS J12486+0114 	12 48 38.7	+01 14 47	O	      	   1	     	    	 	 0.263	S1  	 	19.26	     	     	-21.8	    	    	   1
    9350	301.50	+61.87	192.1863	 -0.9903	*	SDSS J12487-0059 	12 48 44.7	-00 59 25	O	      	   2	     	    	 	 0.084	S1  	 	19.49	     	     	-19.1	    	    	   2
    9351	124.87	+75.20	192.1937	+41.9211	 	NGC 4704         	12 48 46.5	+41 55 16	O	      	1081	     	    	 	 0.027	S2  	 	13.60	     	     	-22.5	 514	    	 515
    9352	302.27	+33.31	192.2258	-29.5550	*	CTS K06.03       	12 48 54.2	-29 33 18	O	      	    	     	    	 	 0.147	S1.2	 	17.50	     	     	-22.3	1327	    	1325
    9353	301.60	+62.14	192.2379	 -0.7300	*	2QZ J124857-0043 	12 48 57.1	-00 43 48	O	      	    	     	    	 	 0.662	S1  	*	20.84	     	 0.04	-22.3	    	 487	 487
    9354	301.65	+61.71	192.2496	 -1.1597	 	SDSS J12489-0109 	12 48 59.9	-01 09 35	O	      	   1	     	    	 	 0.089	S1  	 	17.79	     	     	-20.9	    	    	   1
    9355	124.18	+70.78	192.2642	+46.3417	*	Q 1246+4636      	12 49 03.4	+46 20 30	 	      	    	     	    	 	 0.089	    	R	21.41	     	     	-16.7	1795	    	1795
    9356	301.52	+65.04	192.2642	 +2.1700	*	2QZ J124903+0210 	12 49 03.4	+02 10 12	O	      	    	     	    	 	 0.701	S1  	*	20.73	     	-0.66	-22.5	    	 489	 489
    9357	301.73	+60.49	192.2671	 -2.3767	*	Q 1246-0206      	12 49 04.1	-02 22 36	O	      	    	     	    	 	 0.090	S1  	 	17.50	     	     	-21.2	    	    	 890
    9358	124.17	+70.80	192.2675	+46.3256	*	Q 1246+4635      	12 49 04.2	+46 19 32	 	      	    	     	    	 	 0.182	    	R	21.49	     	     	-18.2	1795	    	1795
    9359	302.02	+51.46	192.2796	-11.4122	*	NGC 4700         	12 49 07.1	-11 24 44	 	      	    	     	    	 	 0.004	H2  	 	14.32	 0.39	-0.33	-17.2	1716	2113	1714
    9360	252.25	+89.40	192.3383	+26.7461	*	1246.9+2702      	12 49 21.2	+26 44 46	 	      	    	     	    	 	 0.299	    	 	19.60	     	     	-21.8	    	    	 464
    9361	301.67	+65.67	192.3404	 +2.8025	*	SDSS J12493+0248 	12 49 21.7	+02 48 09	O	      	   1	     	    	 	 0.101	S1  	 	18.94	     	     	-20.0	    	    	   1
    9362	301.91	+59.88	192.3450	 -2.9836	*	SDSS J12493-0259 	12 49 22.8	-02 59 01	O	      	   2	     	    	 	 0.090	S1  	 	19.26	     	     	-19.4	    	    	   2
    9363	301.67	+66.26	192.3487	 +3.3889	*	SDSS J12493+0323 	12 49 23.7	+03 23 20	O	      	   2	     	    	 	 0.355	S1  	 	20.26	     	     	-21.5	    	    	   2
    9364	123.89	+69.49	192.3608	+47.6325	*	Q 1247+4754      	12 49 26.6	+47 37 57	 	      	    	     	    	 	 0.021	    	R	19.15	     	     	-15.8	1795	    	1795
    9365	302.17	+51.47	192.3742	-11.4006	*	IRAS 12468-1107  	12 49 29.8	-11 24 02	 	      	    	     	1452	 	 0.048	S2  	 	14.90	     	     	-22.4	 514	    	 513
    9366	123.61	+64.61	192.3821	+52.5111	*	SBS 1247+527     	12 49 31.7	+52 30 40	O	      	    	     	    	 	 0.161	    	O	17.10	     	     	-22.9	 115	    	1921
    9367	301.93	+61.82	192.3842	 -1.0444	*	SDSS J12495-0102 	12 49 32.2	-01 02 40	O	      	   2	     	    	 	 0.049	S1  	 	19.09	     	     	-18.3	    	    	   2
    9368	123.85	+70.34	192.4100	+46.7900	*	HS 1247+4703     	12 49 38.4	+46 47 24	O	      	    	     	    	 	 0.150	    	 	17.60	     	     	-22.2	 115	    	 113
    9369	301.83	+65.90	192.4108	 +3.0350	*	SDSS J12496+0302 	12 49 38.6	+03 02 06	O	      	   1	     	    	 	 0.365	S1  	 	18.88	     	     	-22.9	    	    	   1
    9370	302.03	+61.38	192.4250	 -1.4875	*	2QZ J124941-0129 	12 49 42.0	-01 29 15	O	      	    	     	    	 	 0.422	S1  	*	20.77	     	-0.93	-21.3	    	 489	 489
    9371	123.17	+48.68	192.4254	+68.4481	*	SDSS J12497+6826 	12 49 42.1	+68 26 53	O	      	   1	     	    	 	 0.321	S1  	 	19.26	     	     	-22.3	    	    	   1
    9372	301.91	+65.32	192.4321	 +2.4489	*	SDSS J12497+0226 	12 49 43.7	+02 26 56	O	      	   2	     	    	 	 0.097	S1  	 	18.94	     	     	-19.9	    	    	   2
    9373	123.75	+69.52	192.4346	+47.6094	*	Q 1247+4752      	12 49 44.3	+47 36 34	 	      	    	     	    	 	 0.206	    	R	18.90	     	     	-21.1	1795	    	1795
    9374	301.93	+65.82	192.4479	 +2.9525	*	SDSS J12497+0257 	12 49 47.5	+02 57 09	O	      	   2	     	    	 	 0.241	S1  	 	19.99	     	     	-20.9	    	    	   2
    9375	302.09	+61.12	192.4538	 -1.7478	*	SDSS J12498-0144 	12 49 48.9	-01 44 52	O	      	   2	     	    	 	 0.082	S1  	 	19.31	     	     	-19.2	    	    	   2
    9376	302.11	+60.40	192.4538	 -2.4656	*	SDSS J12498-0227 	12 49 48.9	-02 27 56	O	      	   2	     	    	 	 0.048	S1  	 	18.35	     	     	-19.0	    	    	   2
    9377	123.78	+70.71	192.4550	+46.4161	*	Q 1247+4641      	12 49 49.2	+46 24 58	 	      	    	     	    	 	 0.237	    	R	20.65	     	     	-19.6	1795	    	1795
    9378	123.74	+70.71	192.4704	+46.4111	*	Q 1247+4640      	12 49 52.9	+46 24 40	 	      	    	     	    	 	 0.237	    	R	20.57	     	     	-19.7	1795	    	1795
    9379	302.57	+34.67	192.5229	-28.2050	*	CTS K06.04       	12 50 05.5	-28 12 18	O	      	    	     	    	 	 0.184	S1.2	 	17.50	     	     	-22.8	1327	    	1325
    9380	123.07	+44.25	192.5304	+72.8747	*	NGC 4750         	12 50 07.3	+72 52 29	O	      	    	     	    	 	 0.005	S3b 	 	12.10	     	     	-20.3	    	    	 912
    9381	302.60	+33.59	192.5417	-29.2764	 	PKS 1247-290     	12 50 10.0	-29 16 35	O	 0.164	2320	 0.35	1753	 	 0.770	    	 	22.10	     	     	-21.4	1027	    	 121
    9382	300.85	+82.26	192.5625	+19.3972	*	RXS J12502+1923  	12 50 15.0	+19 23 50	O	      	    	     	    	 	 0.280	S1n 	 	20.50	     	     	-20.7	 781	    	 781
    9383	302.29	+62.58	192.5637	 -0.2897	*	2QZ J125015-0017 	12 50 15.3	-00 17 23	O	      	    	     	    	 	 0.477	S1  	*	20.12	     	-0.42	-22.3	    	 487	 487
    9384	302.25	+64.46	192.5663	 +1.5925	*	2QZ J125015+0135 	12 50 15.9	+01 35 33	O	      	    	     	    	 	 0.673	S1  	*	20.58	     	-0.20	-22.6	    	 489	 489
    9385	302.44	+59.22	192.6067	 -3.6517	*	SDSS J12504-0339 	12 50 25.6	-03 39 06	O	      	   2	     	    	 	 0.056	S1  	 	18.98	     	     	-18.7	    	    	   2
    9386	295.07	+88.36	192.6108	+25.5017	*	NGC 4725         	12 50 26.6	+25 30 06	 	      	 909	     	    	 	 0.004	S2  	 	12.44	 1.01	     	-18.5	1716	1211	 913
    9387	302.26	+69.47	192.6213	 +6.6025	*	RXS J12504+0636  	12 50 29.1	+06 36 09	O	      	    	     	    	 	 0.132	S1  	 	17.90	     	     	-21.6	    	    	1811
    9388	123.07	+50.86	192.6396	+66.2675	*	SDSS J12505+6616 	12 50 33.5	+66 16 03	O	      	   1	     	    	 	 0.458	S1  	 	19.88	     	     	-22.4	    	    	   1
    9389	302.46	+63.31	192.6458	 +0.4406	*	2QZ J125035+0026 	12 50 35.0	+00 26 26	O	      	    	     	    	 	 0.540	S1  	*	19.91	     	-0.43	-22.7	    	 487	 487
    9390	302.57	+56.08	192.6567	 -6.7908	*	MS 12480-0600B   	12 50 37.6	-06 47 27	O	      	1960	     	    	 	 0.087	    	 	16.83	     	     	-21.8	    	    	1960
    9391	302.57	+56.58	192.6571	 -6.2897	*	MS 12480-0600A   	12 50 37.7	-06 17 23	 	      	1960	     	    	 	 0.305	S1  	 	18.84	     	     	-22.6	1235	    	1960
    9392	302.53	+61.98	192.6700	 -0.8869	*	SDSS J12506-0053 	12 50 40.8	-00 53 13	O	      	   2	     	    	 	 0.082	S1  	 	19.57	     	     	-18.9	    	    	   2
    9393	302.52	+62.78	192.6729	 -0.0908	*	2QZ J125041-0005 	12 50 41.5	-00 05 27	O	      	    	     	    	 	 0.492	S1  	*	20.52	     	-0.68	-21.9	    	 487	 487
    9394	124.32	+83.61	192.6746	+33.5144	*	BSO 2            	12 50 41.9	+33 30 52	 	      	    	     	    	 	 0.186	    	 	18.64	 0.28	-0.98	-21.4	 265	 265	 265
    9395	302.57	+60.05	192.6767	 -2.8253	*	SDSS J12507-0249 	12 50 42.4	-02 49 31	O	      	   1	     	    	 	 0.047	S1  	 	17.38	     	     	-19.9	    	    	   1
    9396	302.60	+59.43	192.6912	 -3.4397	*	SDSS J12507-0326 	12 50 45.9	-03 26 23	O	      	   2	     	    	 	 0.119	S1  	 	19.21	     	     	-20.1	    	    	   2
    9397	123.23	+69.53	192.7029	+47.6000	*	Q 1248+4752      	12 50 48.7	+47 36 00	 	      	    	     	    	 	 0.030	    	R	18.49	     	     	-17.2	1795	    	1795
    9398	123.37	+76.01	192.7196	+41.1194	 	NGC 4736         	12 50 52.7	+41 07 10	O	      	 157	     	    	 	 0.001	S   	 	10.85	 0.85	 0.52	-17.2	1716	1211	 911
    9399	302.67	+60.94	192.7304	 -1.9325	*	SDSS J12509-0155 	12 50 55.3	-01 55 57	O	      	   1	     	    	 	 0.081	S1  	 	18.48	     	     	-20.0	    	    	   1
    9400	302.71	+64.02	192.7633	 +1.1489	*	2QZ J125103+0108 	12 51 03.2	+01 08 56	O	      	    	     	    	 	 0.509	S1  	*	20.71	     	-0.33	-21.8	    	 489	 489
    9401	122.99	+50.79	192.7650	+66.3361	*	SDSS J12510+6620 	12 51 03.6	+66 20 10	O	      	   2	     	    	 	 0.172	S1  	 	18.93	     	     	-21.2	    	    	   2
    9402	302.75	+61.92	192.7742	 -0.9486	*	SDSS J12510-0056 	12 51 05.8	-00 56 55	O	      	   2	     	    	 	 0.194	S1  	 	19.16	     	     	-21.2	    	    	   2
    9403	302.75	+63.74	192.7800	 +0.8639	*	SDSS J12511+0051 	12 51 07.2	+00 51 50	O	      	   2	     	    	 	 0.661	S1  	 	21.29	     	     	-21.8	    	    	   2
    9404	302.87	+60.72	192.8292	 -2.1550	*	2QZ J125119-0209 	12 51 19.0	-02 09 18	O	      	    	     	    	 	 0.430	S1  	*	20.15	     	-0.05	-22.0	    	 487	 487
    9405	302.88	+59.37	192.8333	 -3.5033	*	SDSS J12513-0330 	12 51 20.0	-03 30 12	O	      	   2	     	    	 	 0.104	S1  	 	19.47	     	     	-19.5	    	    	   2
    9406	302.91	+61.55	192.8483	 -1.3267	*	2QZ J125123-0119 	12 51 23.6	-01 19 36	O	      	    	     	    	 	 0.732	S1  	*	20.68	     	-0.57	-22.7	    	 489	 489
    9407	302.95	+65.72	192.8679	 +2.8475	*	SDSS J12514+0250 	12 51 28.3	+02 50 51	O	      	   1	     	    	 	 0.217	S1  	 	19.20	     	     	-21.4	    	    	   1
    9408	302.97	+48.65	192.8846	-14.2214	*	NGC 4726         	12 51 32.3	-14 13 17	O	      	    	     	    	 	 0.015	S1  	 	14.20	     	     	-20.6	1330	    	1631
    9409	303.00	+64.88	192.8883	 +2.0100	*	SDSS J12515+0200 	12 51 33.2	+02 00 36	O	      	   2	     	    	 	 0.165	S1  	 	19.66	     	     	-20.4	    	    	   2
    9410	303.02	+62.47	192.9013	 -0.4025	*	SDSS J12516-0024 	12 51 36.3	-00 24 09	O	      	   2	     	    	 	 0.071	S1  	 	18.45	     	     	-19.7	    	    	   2
    9411	303.03	+62.41	192.9071	 -0.4619	*	2QZ J125137-0027 	12 51 37.7	-00 27 43	O	      	    	     	    	 	 0.377	S1  	*	20.23	     	-0.71	-21.7	    	 487	 487
    9412	302.98	+27.56	192.9129	-35.3108	 	PKS 1248-350     	12 51 39.1	-35 18 39	R	 0.320	 983	 0.37	 983	 	 0.410	S1  	 	21.20	     	     	-20.8	 983	    	 927
    9413	303.06	+62.19	192.9179	 -0.6864	*	2QZ J125140-0041 	12 51 40.3	-00 41 11	O	      	    	     	    	 	 0.401	S1  	*	20.80	     	-0.48	-21.2	    	 487	 487
    9414	304.08	+86.95	192.9262	+24.0764	 	RXS J12517+2404  	12 51 42.3	+24 04 35	O	      	 278	     	    	 	 0.188	S1  	 	17.90	     	     	-22.4	    	    	 376
    9415	122.89	+49.40	192.9392	+67.7308	*	SDSS J12517+6743 	12 51 45.4	+67 43 51	O	      	   1	     	    	 	 0.295	S1  	 	20.14	     	     	-21.2	    	    	   1
