#
#   VizieR Astronomical Server: http://vizier.u-strasbg.fr	2005-05-20T16:50:48
#   Explanations and Statistics of UCDs:			See LINK below
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#    (link)
#
#Coosys	J2000:	eq_FK5 2000
#INFO	Ref=Vxml7638
#INFO	CatalogsExamined=14
#  14 catalogues with potential matches were examined
#
#INFO	Target=308.200000+41.000000,rm=600.

#RESOURCE=9029
#Name: IX/29
#Title:	ROSAT All-Sky Survey Faint Source Catalog (Voges+ 2000)
#Table	IX_29_rass_fsc:
#Name: IX/29/rass_fsc
#Title:	The ROSAT All Sky Survey Faint Source Catalog
#Column	recno	(I8)	Record number within the original table (starting from 1)        (link)	[ucd=RECORD]
#Column	_r	(F9.6)	Distance from center (RAJ2000=308.20000, DEJ2000=+41.00000)	[ucd=POS_ANG_DIST_GENERAL]
#Column	_Glon	(F6.2)	Galactic longitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LON]
#Column	_Glat	(F6.2)	Galactic latitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LAT]
#Column	_RAJ2000	(F9.5)	Right ascension (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_RA_MAIN]
#Column	_DEJ2000	(F9.5)	Declination (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_DEC_MAIN]
#Column	1RXS	(A21)	ROSAT All-Sky Survey Catalogue source name (1)        (link)	[ucd=ID_MAIN]
#Column	RAJ2000	(F9.5)	Right ascension (J2000), decimal degrees	[ucd=POS_EQ_RA_MAIN]
#Column	DEJ2000	(F9.5)	Declination (J2000), decimal degrees	[ucd=POS_EQ_DEC_MAIN]
#Column	PosErr	(I3)	? Total positional error (including 6" systematic error)	[ucd=ERROR]
#Column	NewFlag	(A4)	[T._] 'new data' flags (3)	[ucd=CODE_MISC]
#Column	Count	(E9.2)	? Source countrate (4)	[ucd=PHOT_COUNT-RATE_X]
#Column	e_Count	(E9.2)	? Error on Count (4)	[ucd=ERROR]
#Column	HR1	(F5.2)	[-1/1]? Hardness ratio 1 (5)	[ucd=SPECT_HARDNESS-RATIO]
#Column	e_HR1	(F5.2)	? Error on HR1 (6)	[ucd=ERROR]
#Column	HR2	(F5.2)	[-1/1]? hardness ratio 2 (5)	[ucd=SPECT_HARDNESS-RATIO]
#Column	e_HR2	(F5.2)	? Error on HR2 (6)	[ucd=ERROR]
#Column	SASS	(I8)	Identification number of SASS field (12)	[ucd=ID_FIELD]
#Column	MASOL	(I4)	SASS source number (MASOL number) in SASS field (mainly for internal use)	[ucd=ID_NUMBER]

recno	_r	_Glon	_Glat	_RAJ2000	_DEJ2000	1RXS	RAJ2000	DEJ2000	PosErr	NewFlag	Count	e_Count	HR1	e_HR1	HR2	e_HR2	SASS	MASOL
   24882	 7.139387	087.05	+00.26	314.80042	+46.31417	1RXS J205912.1+461851	314.80042	+46.31417	 23	....	 2.00e-02	 7.79e-03	 0.57	 0.38	-0.56	 0.43	33009042	  68
   25124	 7.930880	087.06	-02.79	318.02875	+44.27528	1RXS J211206.9+441631	318.02875	+44.27528	 19	....	 3.38e-02	 9.36e-03	 1.00	 0.28	 0.18	 0.31	33009043	 202
   25125	 7.983018	087.09	-02.85	318.11710	+44.25555	1RXS J211228.1+441520	318.11710	+44.25555	 18	....	 4.30e-02	 1.08e-02	 0.60	 0.24	-1.00	 0.50	33009043	 203
   25073	 7.413085	087.09	-01.21	316.42001	+45.37320	1RXS J210540.8+452223	316.42001	+45.37320	 13	....	 2.67e-02	 9.67e-03	 1.00	 0.19	 0.18	 0.36	33009043	 143
   20497	 9.098354	087.11	+06.27	307.78497	+50.09375	1RXS J203108.4+500537	307.78497	+50.09375	 24	....	 1.10e-02	 4.82e-03	-0.94	 0.19	 0.00	 0.00	33008037	 144
   25185	 9.458135	087.12	-05.48	320.73584	+42.44208	1RXS J212256.6+422631	320.73584	+42.44208	 23	....	 1.87e-02	 6.92e-03	 0.69	 0.34	-0.10	 0.38	33009043	 277
   25115	 7.869489	087.13	-02.48	317.78418	+44.54111	1RXS J211108.2+443228	317.78418	+44.54111	 13	....	 2.55e-02	 8.32e-03	 0.94	 0.33	-0.13	 0.41	33009043	 190
   20502	 8.818340	087.13	+05.76	308.44543	+49.81667	1RXS J203346.9+494900	308.44543	+49.81667	 12	....	 8.89e-03	 4.25e-03	 0.55	 0.52	 0.37	 0.45	33008037	 152
   25110	 7.807914	087.14	-02.31	317.61334	+44.66264	1RXS J211027.2+443945	317.61334	+44.66264	 10	....	 4.24e-02	 9.77e-03	 0.19	 0.24	 0.27	 0.32	33009043	 184
   20633	 8.116567	087.15	+04.38	310.15958	+48.99820	1RXS J204038.3+485953	310.15958	+48.99820	 10	....	 4.26e-02	 8.14e-03	 0.62	 0.18	 0.01	 0.21	33008038	 165
   29903	 9.921681	087.17	-06.12	321.39249	+42.02361	1RXS J212534.2+420125	321.39249	+42.02361	 18	....	 1.20e-02	 5.27e-03	 1.00	 0.70	-0.17	 0.43	33010047	  20
   24855	 7.332634	087.17	+01.78	313.22208	+47.39208	1RXS J205253.3+472331	313.22208	+47.39208	 20	....	 2.05e-02	 7.01e-03	 0.34	 0.36	-0.46	 0.38	33009042	  29
   25181	 9.351768	087.17	-05.25	320.56500	+42.64903	1RXS J212215.6+423856	320.56500	+42.64903	 28	....	 2.45e-02	 8.04e-03	 0.52	 0.32	-0.07	 0.42	33009043	 272
   25160	 8.645660	087.18	-04.03	319.38919	+43.50903	1RXS J211733.4+433032	319.38919	+43.50903	 19	....	 3.17e-02	 8.31e-03	 0.62	 0.22	 0.23	 0.30	33009043	 244
   25107	 7.864966	087.20	-02.30	317.66791	+44.71472	1RXS J211040.3+444253	317.66791	+44.71472	 16	....	 2.32e-02	 8.34e-03	 0.66	 0.49	-0.12	 0.46	33009043	 181
   24847	 7.456763	087.21	+02.26	312.70374	+47.72944	1RXS J205048.9+474346	312.70374	+47.72944	 13	....	 3.34e-02	 8.30e-03	 0.86	 0.18	-0.10	 0.26	33009042	  14
   25026	 7.318665	087.21	-00.01	315.24960	+46.25431	1RXS J210059.9+461515	315.24960	+46.25431	 33	....	 2.08e-02	 8.43e-03	 1.00	 0.44	-0.05	 0.44	33009043	  93
   20505	 8.766011	087.21	+05.56	308.76544	+49.75708	1RXS J203503.7+494525	308.76544	+49.75708	 16	....	 1.94e-02	 5.78e-03	 0.58	 0.35	 0.14	 0.34	33008037	 155
   25173	 9.098499	087.23	-04.77	320.15042	+43.02472	1RXS J212036.1+430129	320.15042	+43.02472	 15	....	 1.69e-02	 6.63e-03	 0.46	 0.52	-0.27	 0.43	33009043	 263
   20485	 9.469073	087.27	+06.66	307.43207	+50.45403	1RXS J202943.7+502714	307.43207	+50.45403	 21	....	 9.60e-03	 3.89e-03	-1.00	 0.23	 0.00	 0.00	33008037	 129
   20647	 7.936081	087.28	+03.67	311.12750	+48.66139	1RXS J204430.6+483941	311.12750	+48.66139	 24	....	 1.09e-02	 4.89e-03	 1.00	 0.32	 0.21	 0.41	33008038	 182
   25106	 7.974142	087.29	-02.39	317.83542	+44.71708	1RXS J211120.5+444301	317.83542	+44.71708	 21	....	 2.08e-02	 8.00e-03	 1.00	 0.41	-0.27	 0.39	33009043	 180
   20641	 8.031913	087.31	+03.84	310.95709	+48.79236	1RXS J204349.7+484732	310.95709	+48.79236	 19	....	 1.18e-02	 5.01e-03	 0.43	 0.41	-0.65	 0.32	33008038	 174
   25109	 8.045643	087.32	-02.49	317.97000	+44.67833	1RXS J211152.8+444042	317.97000	+44.67833	 17	....	 3.85e-02	 1.00e-02	 0.90	 0.24	-0.23	 0.31	33009043	 183
   25123	 8.298901	087.33	-03.08	318.57584	+44.27722	1RXS J211418.2+441638	318.57584	+44.27722	 19	....	 2.71e-02	 8.50e-03	 0.76	 0.52	-0.78	 0.27	33009043	 201
   20478	 9.674412	087.34	+06.90	307.19000	+50.64903	1RXS J202845.6+503856	307.19000	+50.64903	 31	....	 1.35e-02	 5.23e-03	-0.59	 0.41	-1.00	 1.12	33008037	 118
   20644	 8.004705	087.37	+03.63	311.26251	+48.70653	1RXS J204503.0+484223	311.26251	+48.70653	 18	....	 1.34e-02	 5.68e-03	 0.87	 0.22	 0.42	 0.37	33008038	 179
   25105	 8.122583	087.39	-02.52	318.07208	+44.70444	1RXS J211217.3+444216	318.07208	+44.70444	 28	....	 2.57e-02	 9.47e-03	 0.91	 0.32	-0.92	 0.31	33009043	 179
   25102	 8.094739	087.42	-02.39	317.96167	+44.81111	1RXS J211150.8+444840	317.96167	+44.81111	 16	....	 2.22e-02	 8.90e-03	 0.84	 0.58	 0.03	 0.65	33009043	 176
   20639	 8.132912	087.43	+03.80	311.11584	+48.86833	1RXS J204427.8+485206	311.11584	+48.86833	 15	....	 8.82e-03	 4.66e-03	 0.44	 0.66	-0.02	 0.60	33008038	 172
   25112	 8.236081	087.44	-02.70	318.29916	+44.61500	1RXS J211311.8+443654	318.29916	+44.61500	 13	....	 2.12e-02	 7.68e-03	 0.49	 0.43	 0.56	 0.60	33009043	 187
   24846	 7.646946	087.44	+02.07	313.14081	+47.78764	1RXS J205233.8+474715	313.14081	+47.78764	 17	....	 1.66e-02	 6.72e-03	 1.00	 0.59	-0.15	 0.50	33009042	  12
   25017	 7.547544	087.44	+00.05	315.40625	+46.47264	1RXS J210137.5+462821	315.40625	+46.47264	 14	....	 1.42e-02	 6.27e-03	 0.77	 0.39	-0.70	 0.30	33009043	  81
   25100	 8.171611	087.48	-02.45	318.08084	+44.81097	1RXS J211219.4+444839	318.08084	+44.81097	 26	....	 3.14e-02	 1.00e-02	 0.56	 0.46	-1.00	 0.46	33009043	 174
   25097	 8.128987	087.48	-02.33	317.96085	+44.89361	1RXS J211150.6+445337	317.96085	+44.89361	 18	....	 2.63e-02	 9.21e-03	 1.00	 0.68	-0.46	 0.44	33009043	 169
   20637	 8.204345	087.48	+03.87	311.07709	+48.94958	1RXS J204418.5+485658	311.07709	+48.94958	 23	....	 8.44e-03	 4.18e-03	-1.00	 0.43	-1.00	 5.66	33008038	 170
   25113	 8.307226	087.48	-02.78	318.42041	+44.59195	1RXS J211340.9+443531	318.42041	+44.59195	 21	....	 2.83e-02	 8.81e-03	 0.67	 0.36	-0.94	 0.41	33009043	 188
   25083	 7.955421	087.49	-01.79	317.40710	+45.27444	1RXS J210937.7+451628	317.40710	+45.27444	 17	....	 2.08e-02	 7.90e-03	 1.00	 0.62	-0.28	 0.43	33009043	 153
   25103	 8.243665	087.49	-02.59	318.24210	+44.73028	1RXS J211258.1+444349	318.24210	+44.73028	 12	....	 2.63e-02	 8.39e-03	 0.71	 0.29	-0.67	 0.28	33009043	 177
   25092	 8.119795	087.50	-02.26	317.90167	+44.96014	1RXS J211136.4+445736	317.90167	+44.96014	 27	....	 3.86e-02	 1.14e-02	-0.81	 0.13	-0.48	 0.58	33009043	 164
   25108	 8.290903	087.51	-02.68	318.34625	+44.67708	1RXS J211323.1+444037	318.34625	+44.67708	 22	....	 1.92e-02	 7.94e-03	-0.09	 0.44	-1.00	 0.69	33009043	 182
   20660	 7.838319	087.52	+02.61	312.59665	+48.18958	1RXS J205023.2+481122	312.59665	+48.18958	 18	....	 1.49e-02	 6.33e-03	 0.86	 0.47	-0.60	 0.44	33008038	 202
   25164	 9.316365	087.54	-04.71	320.39334	+43.28764	1RXS J212134.4+431715	320.39334	+43.28764	 29	....	 1.35e-02	 5.58e-03	-1.00	 0.28	-1.00	 1.64	33009043	 251
   25094	 8.184223	087.54	-02.32	318.00958	+44.94986	1RXS J211202.3+445659	318.00958	+44.94986	 14	....	 3.10e-02	 9.52e-03	 0.78	 0.45	 0.52	 0.44	33009043	 166
   25089	 8.162510	087.57	-02.19	317.90375	+45.05431	1RXS J211136.9+450315	317.90375	+45.05431	 20	....	 1.82e-02	 7.18e-03	 0.23	 0.48	 0.15	 0.56	33009043	 160
   25045	 7.815521	087.57	-00.92	316.57376	+45.92514	1RXS J210617.7+455530	316.57376	+45.92514	 20	....	 1.63e-02	 6.89e-03	 0.44	 0.42	 1.00	 0.67	33009043	 113
   25095	 8.264204	087.59	-02.41	318.15250	+44.92250	1RXS J211236.6+445521	318.15250	+44.92250	 17	....	 2.77e-02	 9.35e-03	 1.00	 0.49	-0.40	 0.33	33009043	 167
   20651	 7.959563	087.62	+02.69	312.60001	+48.32222	1RXS J205024.0+481920	312.60001	+48.32222	 17	....	 1.25e-02	 5.68e-03	 0.66	 0.34	-0.41	 0.49	33008038	 190
   20479	 9.563532	087.63	+06.35	308.15042	+50.56347	1RXS J203236.1+503348	308.15042	+50.56347	 21	....	 9.27e-03	 3.83e-03	 1.00	 0.39	-0.64	 0.40	33008037	 119
   20626	 8.566265	087.64	+04.40	310.59335	+49.39986	1RXS J204222.4+492359	310.59335	+49.39986	 17	....	 1.04e-02	 4.60e-03	-0.27	 0.37	-0.34	 0.55	33008038	 156
   25154	 9.163069	087.66	-04.24	320.06039	+43.70361	1RXS J212014.5+434213	320.06039	+43.70361	 18	....	 1.53e-02	 6.64e-03	 0.91	 0.61	-0.40	 0.55	33009043	 237
   25119	 8.624949	087.67	-03.13	318.95670	+44.48333	1RXS J211549.6+442900	318.95670	+44.48333	 15	....	 1.04e-02	 5.29e-03	 0.57	 0.58	 0.58	 0.60	33009043	 195
   25093	 8.361207	087.67	-02.47	318.29294	+44.93847	1RXS J211310.3+445618	318.29294	+44.93847	 16	....	 1.70e-02	 6.95e-03	 1.00	 0.35	 0.75	 0.61	33009043	 165
   25088	 8.305204	087.67	-02.32	318.13416	+45.04611	1RXS J211232.2+450246	318.13416	+45.04611	 45	....	 3.53e-02	 1.00e-02	 1.00	 0.27	 0.31	 0.37	33009043	 159
   25147	 9.109924	087.69	-04.10	319.94458	+43.82389	1RXS J211946.7+434926	319.94458	+43.82389	 24	....	 9.05e-03	 4.13e-03	-1.00	 0.58	 0.00	 0.00	33009043	 230
   20666	 7.895432	087.69	+02.08	313.36917	+47.98653	1RXS J205328.6+475911	313.36917	+47.98653	 14	....	 1.75e-02	 6.74e-03	 0.31	 0.43	-0.08	 0.46	33008038	 209
   20646	 8.161853	087.69	+03.18	312.10083	+48.68195	1RXS J204824.2+484055	312.10083	+48.68195	 25	....	 1.41e-02	 5.61e-03	 1.00	 0.40	 0.54	 0.34	33008038	 181
   25076	 8.166227	087.69	-01.84	317.66040	+45.38792	1RXS J211038.5+452316	317.66040	+45.38792	 20	....	 2.34e-02	 8.19e-03	 1.00	 0.34	-1.00	 0.47	33009043	 146
   25078	 8.189459	087.70	-01.89	317.72250	+45.35708	1RXS J211053.4+452125	317.72250	+45.35708	 17	....	 2.49e-02	 9.25e-03	-0.30	 0.47	-1.00	 0.42	33009043	 148
   20670	 7.866892	087.71	+01.82	313.68750	+47.82639	1RXS J205445.0+474935	313.68750	+47.82639	 24	....	 8.42e-03	 4.15e-03	-1.00	 0.74	-1.00	 7.33	33008038	 213
   25023	 7.886963	087.72	-00.50	316.26709	+46.31597	1RXS J210504.1+461857	316.26709	+46.31597	 22	....	 1.70e-02	 6.55e-03	 0.92	 0.46	-0.35	 0.41	33009043	  89
   25056	 8.074203	087.73	-01.38	317.21292	+45.73208	1RXS J210851.1+454355	317.21292	+45.73208	 14	....	 1.67e-02	 6.99e-03	 0.51	 0.53	 1.00	 0.71	33009043	 125
   25034	 7.945580	087.75	-00.72	316.52374	+46.18778	1RXS J210605.7+461116	316.52374	+46.18778	 14	....	 1.75e-02	 7.34e-03	 0.86	 0.49	-1.00	 0.75	33009043	 101
   25069	 8.176872	087.75	-01.69	317.56042	+45.53208	1RXS J211014.5+453155	317.56042	+45.53208	 35	....	 7.37e-02	 1.41e-02	 0.79	 0.35	-0.37	 0.35	33009043	 139
   20495	 9.148191	087.75	+05.42	309.43835	+50.10736	1RXS J203745.2+500626	309.43835	+50.10736	 13	....	 1.13e-02	 4.68e-03	-0.68	 0.22	 0.08	 0.73	33008037	 141
   24849	 7.879928	087.76	+01.46	314.15460	+47.63542	1RXS J205637.1+473807	314.15460	+47.63542	 35	....	 1.32e-02	 5.55e-03	-1.00	 0.34	-1.00	 7.71	33009042	  18
   25086	 8.383947	087.76	-02.30	318.20248	+45.12722	1RXS J211248.6+450738	318.20248	+45.12722	 23	....	 3.38e-02	 9.76e-03	 0.60	 0.44	-0.20	 0.62	33009043	 156
   25157	 9.384811	087.77	-04.49	320.40585	+43.60042	1RXS J212137.4+433601	320.40585	+43.60042	 16	....	 1.71e-02	 6.30e-03	 1.00	 0.40	 0.34	 0.39	33009043	 240
   24852	 7.877422	087.77	+01.33	314.30334	+47.56125	1RXS J205712.8+473340	314.30334	+47.56125	 13	....	 1.51e-02	 6.02e-03	 0.79	 0.49	 0.00	 0.45	33009042	  24
   25146	 9.295952	087.81	-04.25	320.21707	+43.80278	1RXS J212052.1+434810	320.21707	+43.80278	 17	....	 1.29e-02	 5.28e-03	 1.00	 0.49	 0.32	 0.39	33009043	 229
   25064	 8.266977	087.83	-01.73	317.68414	+45.56236	1RXS J211044.2+453344	317.68414	+45.56236	 23	....	 3.09e-02	 9.66e-03	 0.67	 0.40	-0.17	 0.41	33009043	 133
   25131	 9.113350	087.83	-03.86	319.85040	+44.09195	1RXS J211924.1+440531	319.85040	+44.09195	 24	....	 1.15e-02	 5.06e-03	-1.00	 0.35	 0.00	 0.00	33009043	 210
   20628	 8.615175	087.84	+04.09	311.14999	+49.36236	1RXS J204436.0+492144	311.14999	+49.36236	 18	....	 8.82e-03	 4.45e-03	 0.73	 0.69	-0.37	 0.43	33008038	 158
   25074	 8.372771	087.86	-01.99	317.97916	+45.40931	1RXS J211155.0+452433	317.97916	+45.40931	 34	....	 2.58e-02	 9.89e-03	 1.00	 0.98	-1.00	 0.43	33009043	 144
   25031	 8.075932	087.87	-00.79	316.71457	+46.22986	1RXS J210651.5+461347	316.71457	+46.22986	 17	....	 1.48e-02	 6.53e-03	 0.06	 0.48	 0.65	 1.04	33009043	  98
   25060	 8.301601	087.88	-01.68	317.67999	+45.63583	1RXS J211043.2+453809	317.67999	+45.63583	 14	....	 2.96e-02	 9.33e-03	 0.92	 0.42	 0.26	 0.42	33009043	 129
   25075	 8.412694	087.89	-02.04	318.05835	+45.39000	1RXS J211214.0+452324	318.05835	+45.39000	 26	....	 2.56e-02	 9.17e-03	 1.00	 0.73	 0.08	 0.58	33009043	 145
   25082	 8.481699	087.92	-02.16	318.21167	+45.33278	1RXS J211250.8+451958	318.21167	+45.33278	 22	....	 2.63e-02	 9.42e-03	 0.01	 0.55	-1.00	 0.33	33009043	 152
   20472	 9.795099	087.93	+06.34	308.44666	+50.79361	1RXS J203347.2+504737	308.44666	+50.79361	 21	....	 1.22e-02	 4.76e-03	 1.00	 0.29	-0.13	 0.31	33008037	 108
   25058	 8.338828	087.93	-01.65	317.69043	+45.69639	1RXS J211045.7+454147	317.69043	+45.69639	 27	....	 2.02e-02	 8.82e-03	 1.00	 0.97	-0.41	 0.40	33009043	 127
   20632	 8.488608	087.95	+03.45	312.01541	+49.05194	1RXS J204803.7+490307	312.01541	+49.05194	 10	....	 3.16e-02	 7.35e-03	 0.16	 0.24	 0.31	 0.29	33008038	 164
   24853	 8.037609	087.95	+01.08	314.76169	+47.52889	1RXS J205902.8+473144	314.76169	+47.52889	 19	....	 1.11e-02	 5.31e-03	-0.24	 0.80	 0.19	 1.39	33009042	  25
   20481	 9.555778	087.96	+05.86	309.08585	+50.53597	1RXS J203620.6+503209	309.08585	+50.53597	 14	....	 1.27e-02	 4.64e-03	 0.44	 0.42	 0.11	 0.39	33008037	 121
   25062	 8.433156	087.97	-01.85	317.93875	+45.58556	1RXS J211145.3+453508	317.93875	+45.58556	 27	....	 2.16e-02	 8.81e-03	 0.25	 0.52	 1.00	 1.60	33009043	 131
   20483	 9.465651	088.00	+05.63	309.40833	+50.42833	1RXS J203738.0+502542	309.40833	+50.42833	 24	....	 1.09e-02	 4.45e-03	 1.00	 0.37	 0.43	 0.34	33008037	 127
   24987	 8.083357	088.00	+00.38	315.58582	+47.10611	1RXS J210220.6+470622	315.58582	+47.10611	 23	....	 1.31e-02	 5.98e-03	 1.00	 0.57	 1.00	 0.34	33009043	  46
   25155	 9.671291	088.02	-04.62	320.78543	+43.68639	1RXS J212308.5+434111	320.78543	+43.68639	 17	....	 1.09e-02	 5.26e-03	 0.04	 0.55	 0.48	 0.61	33009043	 238
   20669	 8.176024	088.06	+01.47	314.42709	+47.86861	1RXS J205742.5+475207	314.42709	+47.86861	 16	....	 2.02e-02	 6.92e-03	-0.15	 0.34	-0.60	 0.50	33008038	 212
   25067	 8.580684	088.07	-02.01	318.20831	+45.54930	1RXS J211250.0+453257	318.20831	+45.54930	 42	....	 5.19e-02	 1.27e-02	-0.01	 0.66	-0.96	 1.16	33009043	 137
   25024	 8.302765	088.07	-00.90	317.04333	+46.30500	1RXS J210810.4+461818	317.04333	+46.30500	 37	....	 6.05e-02	 1.27e-02	 1.00	 0.39	-0.98	 0.72	33009043	  91
   20627	 8.761233	088.07	+03.89	311.61331	+49.42736	1RXS J204627.2+492538	311.61331	+49.42736	 23	....	 9.01e-03	 4.04e-03	-1.00	 0.26	 0.00	 0.00	33008038	 157
   24848	 8.202118	088.12	+01.05	314.95291	+47.63667	1RXS J205948.7+473812	314.95291	+47.63667	 16	....	 1.09e-02	 5.61e-03	 0.80	 0.74	 0.52	 0.82	33009042	  17
   20649	 8.379089	088.13	+02.35	313.48792	+48.49597	1RXS J205357.1+482945	313.48792	+48.49597	 21	....	 1.21e-02	 4.88e-03	 1.00	 0.97	-1.00	 0.23	33008038	 187
   20645	 8.459585	088.14	+02.70	313.08917	+48.72208	1RXS J205221.4+484319	313.08917	+48.72208	 32	....	 1.72e-02	 5.97e-03	 0.34	 0.42	 0.32	 0.45	33008038	 180
   25012	 8.293766	088.14	-00.42	316.59790	+46.67805	1RXS J210623.5+464041	316.59790	+46.67805	 17	....	 1.86e-02	 7.30e-03	 0.14	 0.41	 0.43	 0.48	33009043	  72
   25070	 8.688617	088.15	-02.13	318.40625	+45.51875	1RXS J211337.5+453107	318.40625	+45.51875	 53	....	 2.21e-02	 8.40e-03	 1.00	 0.60	 0.02	 0.56	33009043	 140
   25057	 8.638741	088.17	-01.91	318.19208	+45.69000	1RXS J211246.1+454124	318.19208	+45.69000	 14	....	 4.19e-02	 1.08e-02	 0.46	 0.30	-0.09	 0.43	33009043	 126
   20663	 8.320939	088.17	+01.78	314.18042	+48.15486	1RXS J205643.3+480917	314.18042	+48.15486	 16	....	 1.19e-02	 5.40e-03	-0.30	 0.45	-0.32	 0.90	33008038	 205
   25072	 8.783498	088.18	-02.32	318.63333	+45.41583	1RXS J211432.0+452457	318.63333	+45.41583	 25	....	 2.78e-02	 8.65e-03	 0.86	 0.52	-0.11	 0.49	33009043	 142
   24967	 8.281190	088.20	+00.84	315.26834	+47.56472	1RXS J210104.4+473353	315.26834	+47.56472	 17	....	 1.36e-02	 5.73e-03	 0.87	 0.73	 0.54	 0.46	33009043	  24
   24971	 8.301765	088.22	+00.72	315.42001	+47.50403	1RXS J210140.8+473014	315.42001	+47.50403	 12	....	 2.25e-02	 6.98e-03	-0.22	 0.28	-0.24	 0.43	33009043	  29
   20654	 8.405909	088.24	+01.91	314.10294	+48.28847	1RXS J205624.7+481718	314.10294	+48.28847	 12	....	 2.80e-02	 7.53e-03	 0.90	 0.32	-0.38	 0.32	33008038	 193
   25053	 8.675959	088.25	-01.77	318.12915	+45.84125	1RXS J211231.0+455028	318.12915	+45.84125	 15	....	 1.85e-02	 7.33e-03	 1.00	 0.36	-0.18	 0.50	33009043	 122
   25050	 8.663167	088.25	-01.72	318.07874	+45.87556	1RXS J211218.9+455232	318.07874	+45.87556	 16	....	 1.75e-02	 6.84e-03	 0.14	 0.45	 0.18	 0.64	33009043	 119
   25016	 8.463287	088.26	-00.79	317.10333	+46.51680	1RXS J210824.8+463100	317.10333	+46.51680	 16	....	 2.25e-02	 8.35e-03	 1.00	 0.70	 0.01	 0.51	33009043	  80
   25035	 8.568935	088.26	-01.29	317.64291	+46.17847	1RXS J211034.3+461042	317.64291	+46.17847	 19	....	 2.13e-02	 8.02e-03	 0.33	 0.43	 0.02	 0.58	33009043	 102
   25065	 8.839787	088.29	-02.20	318.60876	+45.57375	1RXS J211426.1+453425	318.60876	+45.57375	 20	....	 2.62e-02	 8.13e-03	 0.81	 0.50	-0.31	 0.42	33009043	 134
   24998	 8.403925	088.29	-00.12	316.41376	+46.98819	1RXS J210539.3+465917	316.41376	+46.98819	 18	....	 2.55e-02	 8.60e-03	 0.68	 0.41	 0.04	 0.48	33009043	  58
   25071	 8.923851	088.30	-02.41	318.83917	+45.44028	1RXS J211521.4+452625	318.83917	+45.44028	 15	....	 1.46e-02	 6.52e-03	 0.72	 0.65	-0.56	 0.38	33009043	 141
   24982	 8.398585	088.30	+00.17	316.11374	+47.19528	1RXS J210427.3+471143	316.11374	+47.19528	 22	....	 2.51e-02	 7.99e-03	 0.87	 0.24	-0.15	 0.35	33009043	  41
   20611	 9.583462	088.31	+05.32	310.08667	+50.49347	1RXS J204020.8+502936	310.08667	+50.49347	 12	....	 2.58e-02	 7.22e-03	-0.35	 0.23	-0.40	 0.51	33008038	 125
   20631	 8.787127	088.32	+03.26	312.61377	+49.22070	1RXS J205027.3+491314	312.61377	+49.22070	 13	....	 1.66e-02	 5.75e-03	 0.85	 0.40	-0.15	 0.36	33008038	 163
   24991	 8.439944	088.33	-00.05	316.37500	+47.06986	1RXS J210530.0+470411	316.37500	+47.06986	 14	....	 2.04e-02	 7.58e-03	 1.00	 0.31	-0.47	 0.31	33009043	  50
   25120	 9.579945	088.33	-03.92	320.40375	+44.40028	1RXS J212136.9+442401	320.40375	+44.40028	 17	....	 2.29e-02	 7.32e-03	 0.50	 0.31	 0.23	 0.41	33009043	 197
   25029	 8.635209	088.34	-01.26	317.67957	+46.25945	1RXS J211043.1+461534	317.67957	+46.25945	 21	....	 2.91e-02	 8.46e-03	 0.56	 0.33	 0.02	 0.40	33009043	  96
   25049	 8.781702	088.34	-01.83	318.28290	+45.86750	1RXS J211307.9+455203	318.28290	+45.86750	 40	....	 7.33e-02	 1.49e-02	 0.78	 0.56	-1.00	 0.63	33009043	 118
   24974	 8.465776	088.39	+00.49	315.83875	+47.46986	1RXS J210321.3+472811	315.83875	+47.46986	 17	....	 1.30e-02	 5.66e-03	 0.02	 0.42	 0.45	 0.61	33009043	  33
   25055	 8.891167	088.41	-01.98	318.51083	+45.80944	1RXS J211402.6+454834	318.51083	+45.80944	 38	....	 2.50e-02	 8.95e-03	-0.39	 0.61	-0.99	 1.77	33009043	 124
   24962	 8.492864	088.41	+00.76	315.57001	+47.66930	1RXS J210216.8+474009	315.57001	+47.66930	 21	....	 1.02e-02	 4.69e-03	-0.83	 0.35	-1.00	 3.27	33009043	  17
   20658	 8.557270	088.44	+01.51	314.74835	+48.18361	1RXS J205859.6+481101	314.74835	+48.18361	 27	....	 1.05e-02	 4.42e-03	 1.00	 0.57	-0.75	 0.26	33008038	 200
   24989	 8.558283	088.44	-00.12	316.56750	+47.10236	1RXS J210616.2+470608	316.56750	+47.10236	 16	....	 1.53e-02	 6.99e-03	 1.00	 0.75	-0.14	 0.53	33009043	  48
   20650	 8.621245	088.45	+01.93	314.27835	+48.46958	1RXS J205706.8+482810	314.27835	+48.46958	 14	....	 8.40e-03	 4.45e-03	 1.00	 0.89	 0.30	 0.50	33008038	 188
   25038	 8.850765	088.46	-01.67	318.23416	+46.06000	1RXS J211256.2+460336	318.23416	+46.06000	 23	....	 2.44e-02	 8.00e-03	 0.35	 0.42	-0.18	 0.60	33009043	 106
