#
#   VizieR Astronomical Server: http://vizier.u-strasbg.fr	2005-05-20T16:50:48
#   Explanations and Statistics of UCDs:			See LINK below
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#    (link)
#
#Coosys	J2000:	eq_FK5 2000
#INFO	Ref=Vxml7638
#INFO	CatalogsExamined=14
#  14 catalogues with potential matches were examined
#
#INFO	Target=308.200000+41.000000,rm=600.

#RESOURCE=9028
#Name: IX/28A
#Title:	ROSAT HRI Pointed Observations (1RXH) (ROSAT Team, 2000)
#Table	IX_28A_hricat:
#Name: IX/28A/hricat
#Title:	ROSAT Source Catalog of Pointed Observations with the High Resolution Imager (1RXH)
#Column	recno	(I8)	Record number within the original table (starting from 1)        (link)	[ucd=RECORD]
#Column	_r	(F8.5)	Distance from center (RAJ2000=308.2000, DEJ2000=+41.0000)	[ucd=POS_ANG_DIST_GENERAL]
#Column	_Glon	(F6.2)	Galactic longitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LON]
#Column	_Glat	(F6.2)	Galactic latitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LAT]
#Column	_RAJ2000	(F8.4)	Right ascension (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_RA_MAIN]
#Column	_DEJ2000	(F8.4)	Declination (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_DEC_MAIN]
#Column	n_1RXH	(I2)	? Number of sources sharing a common 1RXH name        (link)	[ucd=NOTE]
#Column	1RXH	(A21)	Name of catalogued detection        (link)	[ucd=ID_MAIN]
#Column	ErrPos	(I3)	Total positional error	[ucd=ERROR]
#Column	CRate	(E9.2)	Estimate of net count rate	[ucd=PHOT_COUNT-RATE_X]
#Column	e_CRate	(E8.1)	? Mean error on CRate	[ucd=ERROR]
#Column	varFlag	(A1)	[NTP] Source variability	[ucd=CODE_VARIAB]
#Column	SRCflags	(A13)	[.cdefiu_mnpavw] Source flags	[ucd=CODE_MISC]
#Column	SEQflags	(A8)	[.DABEFMS_+] Sequence flags	[ucd=CODE_MISC]
#Column	Comment	(A5)	Source comment	[ucd=REMARKS]
#Column	begDate	(A10)	Observation start date	[ucd=TIME_DATE]
#Column	RAJ2000	(F8.4)	Source Right Ascension (J2000)	[ucd=POS_EQ_RA_MAIN]
#Column	DEJ2000	(F8.4)	Source Declination (J2000)	[ucd=POS_EQ_DEC_MAIN]

recno	_r	_Glon	_Glat	_RAJ2000	_DEJ2000	n_1RXH	1RXH	ErrPos	CRate	e_CRate	varFlag	SRCflags	SEQflags	Comment	begDate	RAJ2000	DEJ2000
   95669	 0.14314	079.78	+00.69	308.0695	+40.8962	  	1RXH J203216.6+405346	  5	 1.05e-03	 2.5e-04	N	..efi._..pav.	....F.._	     	1995-04-20	308.0695	+40.8962
   95824	 0.21461	079.78	+00.51	308.2616	+40.7905	  	1RXH J203302.7+404725	  2	 3.96e-03	 4.7e-04	N	......_......	....F..+	     	1995-04-20	308.2616	+40.7905
   95825	 0.21439	079.78	+00.51	308.2620	+40.7908	  	1RXH J203302.8+404726	  3	 4.11e-03	 4.8e-04	N	.....u_......	....F.._	     	1995-04-20	308.2620	+40.7908
   95826	 0.21446	079.78	+00.51	308.2636	+40.7910	  	1RXH J203303.2+404727	  4	 2.93e-03	 1.3e-03	N	.....u_.n....	....F.._	     	1993-04-20	308.2636	+40.7910
   95828	 0.21478	079.78	+00.51	308.2649	+40.7909	  	1RXH J203303.5+404727	  6	 3.19e-03	 1.3e-03	N	.....u_.n....	....F.._	     	1993-04-20	308.2649	+40.7909
   95829	 0.21457	079.78	+00.51	308.2648	+40.7911	  	1RXH J203303.5+404728	  3	 3.20e-03	 1.3e-03	N	......_.n....	....F.._	     	1993-04-20	308.2648	+40.7911
   95653	 0.14360	079.79	+00.72	308.0428	+40.9192	  	1RXH J203210.2+405509	  7	 2.26e-03	 7.9e-04	N	..e.i._.npav.	....F.._	     	1993-04-20	308.0428	+40.9192
   95677	 0.13579	079.79	+00.69	308.0768	+40.9011	  	1RXH J203218.4+405403	  4	 2.44e-03	 8.0e-04	T	....i._.n.av.	....F.._	     	1993-04-20	308.0768	+40.9011
   95664	 0.13589	079.79	+00.70	308.0638	+40.9112	  	1RXH J203215.3+405440	  3	 1.84e-03	 2.8e-04	N	..efi._..pav.	....F.._	     	1995-04-20	308.0638	+40.9112
   95738	 0.13238	079.79	+00.65	308.1116	+40.8857	  	1RXH J203226.7+405308	  4	 1.30e-03	 2.5e-04	N	..efi._..pav.	....F.._	     	1995-04-20	308.1116	+40.8857
   95657	 0.13858	079.79	+00.72	308.0468	+40.9237	  	1RXH J203211.2+405525	  7	 2.96e-03	 8.5e-04	N	..e.iu_..pav.	....F.._	     	1993-04-20	308.0468	+40.9237
   95741	 0.13045	079.79	+00.66	308.1128	+40.8874	  	1RXH J203227.0+405314	  5	 1.05e-03	 2.4e-04	N	..efiu_..p...	....F.._	     	1995-04-20	308.1128	+40.8874
   95697	 0.12906	079.79	+00.68	308.0907	+40.9008	  	1RXH J203221.7+405402	  8	 2.25e-03	 7.8e-04	N	..e.i._.npav.	....F.._	     	1993-04-20	308.0907	+40.9008
   95659	 0.13607	079.79	+00.72	308.0500	+40.9246	  	1RXH J203212.0+405528	  7	 2.95e-03	 8.5e-04	N	..efi._m.pav.	....F.._	     	1993-04-20	308.0500	+40.9246
   95649	 0.14403	079.79	+00.74	308.0286	+40.9368	  	1RXH J203206.8+405612	  5	 1.00e-03	 2.5e-04	N	..efi._..pav.	....F.._	     	1995-04-20	308.0286	+40.9368
   95667	 0.12486	079.80	+00.70	308.0685	+40.9243	  	1RXH J203216.4+405527	  7	 2.47e-03	 8.0e-04	N	..e.i._.npav.	....F.._	     	1993-04-20	308.0685	+40.9243
   95680	 0.11664	079.81	+00.70	308.0790	+40.9275	  	1RXH J203218.9+405539	  4	 3.54e-03	 8.8e-04	T	..e.iu_.npav.	....F.._	     	1993-04-20	308.0790	+40.9275
   95655	 0.12854	079.81	+00.73	308.0452	+40.9465	  	1RXH J203210.8+405647	  4	 1.52e-03	 2.6e-04	N	..efi._..pav.	....F.._	     	1995-04-20	308.0452	+40.9465
   95679	 0.11620	079.81	+00.70	308.0787	+40.9285	  	1RXH J203218.8+405542	  3	 3.68e-03	 9.0e-04	T	......_.n....	....F.._	     	1993-04-20	308.0787	+40.9285
   95668	 0.11839	079.81	+00.71	308.0686	+40.9354	  	1RXH J203216.4+405607	  4	 5.24e-03	 1.0e-03	T	..e.i._.npav.	....F.._	     	1993-04-20	308.0686	+40.9354
   95746	 0.10759	079.81	+00.67	308.1186	+40.9117	  	1RXH J203228.4+405441	  4	 4.31e-03	 9.4e-04	T	..e.i._.npav.	....F.._	     	1993-04-20	308.1186	+40.9117
   95773	 0.10920	079.81	+00.65	308.1365	+40.9019	  	1RXH J203232.7+405406	  2	 1.39e-03	 7.0e-04	T	......_.n....	....F.._	     	1993-04-20	308.1365	+40.9019
   95695	 0.11011	079.81	+00.69	308.0891	+40.9285	  	1RXH J203221.3+405542	  4	 5.28e-03	 1.0e-03	T	..e.iu_.npav.	....F.._	     	1993-04-20	308.0891	+40.9285
   95662	 0.11890	079.81	+00.72	308.0595	+40.9463	  	1RXH J203214.2+405646	  4	 4.55e-03	 9.5e-04	T	..e.i._.npav.	....F.._	     	1993-04-20	308.0595	+40.9463
   95674	 0.11309	079.81	+00.71	308.0750	+40.9377	  	1RXH J203218.0+405615	  4	 5.62e-03	 1.0e-03	T	..e.iu_.npav.	....F.._	     	1993-04-20	308.0750	+40.9377
   95739	 0.10598	079.82	+00.67	308.1119	+40.9175	  	1RXH J203226.8+405502	  6	 4.34e-03	 9.4e-04	N	..efi._m.pav.	....F.._	     	1993-04-20	308.1119	+40.9175
   95675	 0.11263	079.82	+00.71	308.0753	+40.9382	  	1RXH J203218.0+405617	  3	 5.35e-03	 1.0e-03	T	....i._.n.av.	....F.._	     	1993-04-20	308.0753	+40.9382
   95683	 0.11035	079.82	+00.70	308.0818	+40.9351	  	1RXH J203219.6+405606	  4	 3.81e-03	 9.0e-04	T	..e.i._.npav.	....F.._	     	1993-04-20	308.0818	+40.9351
   95708	 0.10697	079.82	+00.69	308.0930	+40.9299	  	1RXH J203222.3+405547	  3	 6.09e-03	 1.1e-03	T	....i._.n.av.	....F.._	     	1993-04-20	308.0930	+40.9299
   95711	 0.10542	079.82	+00.69	308.0962	+40.9295	  	1RXH J203223.0+405546	  3	 4.98e-03	 9.8e-04	T	..efiu_m.pav.	....F.._	     	1993-04-20	308.0962	+40.9295
   95670	 0.11163	079.82	+00.71	308.0732	+40.9426	  	1RXH J203217.5+405633	  5	 4.94e-03	 9.8e-04	T	..e.iu_.npav.	....F.._	     	1993-04-20	308.0732	+40.9426
   95735	 0.10258	079.82	+00.68	308.1092	+40.9237	  	1RXH J203226.2+405525	  4	 6.13e-03	 1.1e-03	N	..e.iu_..pav.	....F.._	     	1993-04-20	308.1092	+40.9237
   95740	 0.10229	079.82	+00.68	308.1119	+40.9223	  	1RXH J203226.8+405520	  4	 4.08e-03	 9.2e-04	T	..efiu_m.pav.	....F.._	     	1993-04-20	308.1119	+40.9223
   95742	 0.10200	079.82	+00.68	308.1125	+40.9223	  	1RXH J203227.0+405520	  3	 3.81e-03	 9.0e-04	T	......_.n....	....F.._	     	1993-04-20	308.1125	+40.9223
   95685	 0.10664	079.82	+00.70	308.0836	+40.9396	  	1RXH J203220.0+405622	  3	 6.13e-03	 1.1e-03	T	....i._.n.av.	....F.._	     	1993-04-20	308.0836	+40.9396
   95676	 0.10838	079.82	+00.71	308.0757	+40.9458	  	1RXH J203218.1+405644	  3	 4.78e-03	 9.7e-04	T	....i._.n.av.	....F.._	     	1993-04-20	308.0757	+40.9458
   95686	 0.10503	079.82	+00.71	308.0836	+40.9425	  	1RXH J203220.0+405633	  2	 7.64e-03	 1.2e-03	N	..efiu_m.pav.	....F.._	     	1993-04-20	308.0836	+40.9425
   95751	 0.09840	079.82	+00.67	308.1234	+40.9204	  	1RXH J203229.6+405513	  4	 4.03e-03	 9.1e-04	T	..e.i._.npav.	....F.._	     	1993-04-20	308.1234	+40.9204
   95660	 0.11796	079.83	+00.74	308.0507	+40.9652	  	1RXH J203212.1+405754	  4	 3.42e-03	 8.6e-04	T	....i._.n.av.	....F.._	     	1993-04-20	308.0507	+40.9652
   95646	 0.14451	079.83	+00.78	308.0091	+40.9890	  	1RXH J203202.1+405920	  5	 8.44e-04	 2.3e-04	N	..e.i._.npav.	....F.._	     	1995-04-20	308.0091	+40.9890
   95666	 0.11024	079.83	+00.73	308.0644	+40.9591	  	1RXH J203215.4+405732	  3	 5.20e-03	 9.9e-04	T	....i._.n.av.	....F.._	     	1993-04-20	308.0644	+40.9591
   95813	 0.10308	079.83	+00.63	308.1727	+40.8990	  	1RXH J203241.4+405356	  6	 6.38e-04	 2.3e-04	N	..e.i._.np...	....F.._	     	1995-04-20	308.1727	+40.8990
   95665	 0.11022	079.83	+00.73	308.0640	+40.9599	  	1RXH J203215.3+405735	  4	 5.06e-03	 9.8e-04	T	..efiu_m.pav.	....F.._	     	1993-04-20	308.0640	+40.9599
   95692	 0.10019	079.83	+00.71	308.0873	+40.9471	  	1RXH J203220.9+405649	  2	 1.35e-02	 1.4e-03	N	..efiu_m.pav.	....F.._	     	1993-04-20	308.0873	+40.9471
   95672	 0.10545	079.83	+00.72	308.0738	+40.9548	  	1RXH J203217.7+405717	  3	 7.09e-03	 1.1e-03	T	..efiu_m.pav.	....F.._	     	1993-04-20	308.0738	+40.9548
   95789	 0.09594	079.83	+00.64	308.1529	+40.9109	  	1RXH J203236.6+405439	  5	 1.61e-03	 7.2e-04	T	..e.i._.npav.	....F.._	     	1993-04-20	308.1529	+40.9109
   95673	 0.10474	079.83	+00.72	308.0746	+40.9552	  	1RXH J203217.9+405718	  2	 7.36e-03	 1.1e-03	N	....i._.n.av.	....F.._	     	1993-04-20	308.0746	+40.9552
   95691	 0.09973	079.83	+00.71	308.0868	+40.9486	  	1RXH J203220.8+405654	  2	 1.43e-02	 1.5e-03	N	..e.i._.npav.	....F.._	     	1993-04-20	308.0868	+40.9486
   95781	 0.09045	079.83	+00.66	308.1424	+40.9207	  	1RXH J203234.1+405514	  4	 2.75e-03	 8.1e-04	T	....i._.n.av.	....F.._	     	1993-04-20	308.1424	+40.9207
   95647	 0.13695	079.83	+00.77	308.0191	+40.9894	  	1RXH J203204.5+405921	 11	 1.90e-03	 7.4e-04	N	..e.i._.npav.	....F.._	     	1993-04-20	308.0191	+40.9894
   95684	 0.09866	079.83	+00.71	308.0833	+40.9556	  	1RXH J203219.9+405720	  2	 1.07e-02	 1.3e-03	N	..e.i._.npav.	....F.._	     	1993-04-20	308.0833	+40.9556
   95694	 0.09645	079.83	+00.71	308.0883	+40.9532	  	1RXH J203221.2+405711	  2	 1.53e-02	 1.5e-03	P	..efi._m.pav.	....F.._	     	1993-04-20	308.0883	+40.9532
   95721	 0.09063	079.83	+00.69	308.1047	+40.9449	  	1RXH J203225.1+405641	  2	 2.10e-02	 1.8e-03	N	..efi._m.pav.	....F.._	     	1993-04-20	308.1047	+40.9449
   95770	 0.08702	079.83	+00.67	308.1345	+40.9284	  	1RXH J203232.2+405542	  4	 3.61e-03	 8.8e-04	T	..e.iu_.npav.	....F.._	     	1993-04-20	308.1345	+40.9284
   95790	 0.08932	079.83	+00.65	308.1534	+40.9179	  	1RXH J203236.8+405504	  5	 2.16e-03	 7.7e-04	T	....i._.n.av.	....F.._	     	1993-04-20	308.1534	+40.9179
   95654	 0.11896	079.83	+00.75	308.0449	+40.9789	  	1RXH J203210.7+405843	  7	 2.47e-03	 7.8e-04	N	..e.iu_.npav.	....F.._	     	1993-04-20	308.0449	+40.9789
   95771	 0.08648	079.83	+00.67	308.1352	+40.9287	  	1RXH J203232.4+405543	  3	 3.75e-03	 8.9e-04	T	......_.n....	....F.._	     	1993-04-20	308.1352	+40.9287
   95656	 0.11839	079.84	+00.75	308.0456	+40.9792	  	1RXH J203210.9+405844	  5	 2.61e-03	 7.9e-04	T	....i._.n.av.	....F.._	     	1993-04-20	308.0456	+40.9792
   95715	 0.09049	079.84	+00.70	308.1009	+40.9491	  	1RXH J203224.2+405656	  2	 2.81e-02	 2.0e-03	P	..efi._m.pav.	....F.._	     	1993-04-20	308.1009	+40.9491
   95681	 0.09774	079.84	+00.72	308.0800	+40.9633	  	1RXH J203219.1+405747	  3	 1.07e-02	 1.3e-03	N	..efiu_m.pav.	....F.._	     	1993-04-20	308.0800	+40.9633
   95682	 0.09750	079.84	+00.72	308.0804	+40.9632	  	1RXH J203219.2+405747	  2	 1.15e-02	 1.4e-03	N	..e.i._.npav.	....F.._	     	1993-04-20	308.0804	+40.9632
   95713	 0.08856	079.84	+00.70	308.1000	+40.9537	  	1RXH J203223.9+405713	  1	 7.72e-02	 3.3e-03	P	..efi._m.pav.	....F.._	     	1993-04-20	308.1000	+40.9537
   95780	 0.07967	079.84	+00.67	308.1415	+40.9337	  	1RXH J203233.9+405601	  4	 3.08e-03	 8.4e-04	T	..e.iu_.npav.	....F.._	     	1993-04-20	308.1415	+40.9337
   95782	 0.07908	079.84	+00.66	308.1425	+40.9339	  	1RXH J203234.2+405601	  3	 3.34e-03	 8.6e-04	T	....i._.n.av.	....F.._	     	1993-04-20	308.1425	+40.9339
   95767	 0.07876	079.84	+00.67	308.1318	+40.9404	  	1RXH J203231.6+405625	  3	 6.22e-03	 1.1e-03	T	....i._.n.av.	....F.._	     	1993-04-20	308.1318	+40.9404
   95687	 0.09383	079.84	+00.72	308.0834	+40.9675	  	1RXH J203220.0+405802	  2	 1.15e-02	 1.4e-03	N	..e.i._.npav.	....F.._	     	1993-04-20	308.0834	+40.9675
   95652	 0.11947	079.84	+00.76	308.0422	+40.9906	  	1RXH J203210.1+405926	  4	 1.37e-03	 2.5e-04	N	..efi._..pav.	....F.._	     	1995-04-20	308.0422	+40.9906
   95699	 0.08970	079.84	+00.71	308.0910	+40.9643	  	1RXH J203221.8+405751	  2	 2.05e-02	 1.8e-03	N	..efi._m.pav.	....F.._	     	1993-04-20	308.0910	+40.9643
   95716	 0.08473	079.84	+00.71	308.1012	+40.9598	  	1RXH J203224.2+405735	  3	 1.14e-01	 5.6e-03	N	.d..iu_..p.v.	....F.._	     	1994-11-09	308.1012	+40.9598
   95722	 0.08298	079.84	+00.70	308.1052	+40.9580	  	1RXH J203225.2+405728	  3	 1.18e-01	 5.7e-03	N	.de.iu_..p.v.	....F.._	     	1994-11-09	308.1052	+40.9580
   95712	 0.08606	079.84	+00.71	308.0974	+40.9625	  	1RXH J203223.3+405745	  1	 3.76e-02	 2.3e-03	N	..efi._m.pav.	....F.._	     	1993-04-20	308.0974	+40.9625
   95719	 0.08322	079.85	+00.70	308.1034	+40.9599	  	1RXH J203224.8+405735	  2	 1.13e-01	 5.5e-03	P	.d..i._m.pav.	....F..+	cygx3	1994-11-09	308.1034	+40.9599
   95727	 0.08171	079.85	+00.70	308.1074	+40.9577	  	1RXH J203225.7+405727	  1	 1.66e+00	 1.1e-02	N	.de.i._..pav.	....FM.+	cygx3	1995-04-21	308.1074	+40.9577
   95724	 0.08200	079.85	+00.70	308.1064	+40.9584	 2	1RXH J203225.5+405730	  1	 6.09e-01	 3.4e-03	N	..e.i._..p...	....F..+	     	1995-04-20	308.1064	+40.9584
   95725	 0.08200	079.85	+00.70	308.1064	+40.9584	 2	1RXH J203225.5+405730	  1	 6.09e-01	 3.4e-03	N	..e.iu_..p...	....F.._	     	1995-04-20	308.1064	+40.9584
   95663	 0.10600	079.85	+00.74	308.0612	+40.9839	  	1RXH J203214.6+405901	  5	 2.47e-03	 7.8e-04	T	..e.i._.npav.	....F.._	     	1993-04-20	308.0612	+40.9839
   95726	 0.08162	079.85	+00.70	308.1069	+40.9585	  	1RXH J203225.6+405730	  4	 1.16e-01	 5.6e-03	N	.de.iu_..p.v.	....F.._	     	1994-11-09	308.1069	+40.9585
   95728	 0.08114	079.85	+00.70	308.1078	+40.9583	  	1RXH J203225.8+405729	  1	 1.40e+00	 1.4e-02	N	..e.iu_..p...	....F.._	     	1993-04-20	308.1078	+40.9583
   95729	 0.08108	079.85	+00.70	308.1079	+40.9583	  	1RXH J203225.9+405729	  1	 1.40e+00	 1.4e-02	P	..e.i._..pav.	....F..+	     	1993-04-20	308.1079	+40.9583
   95732	 0.08108	079.85	+00.70	308.1079	+40.9583	 3	1RXH J203225.9+405730	  1	 1.40e+00	 1.4e-02	N	..e.iu_..p...	....F.._	     	1993-04-20	308.1079	+40.9583
   95730	 0.08103	079.85	+00.70	308.1079	+40.9584	 3	1RXH J203225.9+405730	  1	 1.40e+00	 1.4e-02	P	..e.iu_..pav.	....F.._	     	1993-04-20	308.1079	+40.9584
   95731	 0.08103	079.85	+00.70	308.1079	+40.9584	 3	1RXH J203225.9+405730	  1	 1.40e+00	 1.4e-02	N	..e.iu_..p...	....F.._	     	1993-04-20	308.1079	+40.9584
   95752	 0.07608	079.85	+00.69	308.1237	+40.9503	  	1RXH J203229.7+405700	  2	 1.91e-02	 1.7e-03	N	..efi._m.pav.	....F.._	     	1993-04-20	308.1237	+40.9503
   95671	 0.09770	079.85	+00.73	308.0735	+40.9793	  	1RXH J203217.6+405845	  5	 3.68e-03	 8.8e-04	T	..e.i._.npav.	....F.._	     	1993-04-20	308.0735	+40.9793
   95710	 0.08576	079.85	+00.71	308.0945	+40.9682	  	1RXH J203222.6+405805	  2	 1.78e-02	 1.6e-03	N	..efi._m.pav.	....F.._	     	1993-04-20	308.0945	+40.9682
   95693	 0.08923	079.85	+00.72	308.0875	+40.9726	  	1RXH J203221.0+405821	  2	 1.15e-02	 1.4e-03	P	..e.i._.npav.	....F.._	     	1993-04-20	308.0875	+40.9726
   95696	 0.08745	079.85	+00.72	308.0902	+40.9721	  	1RXH J203221.6+405819	  2	 1.27e-02	 1.4e-03	N	..efiu_m.pav.	....F.._	     	1993-04-20	308.0902	+40.9721
   95650	 0.12234	079.85	+00.77	308.0379	+41.0012	  	1RXH J203209.1+410004	 10	 1.76e-03	 7.2e-04	N	..e.i._.npav.	....F.._	     	1993-04-20	308.0379	+41.0012
   95764	 0.07232	079.85	+00.68	308.1313	+40.9496	  	1RXH J203231.5+405658	  2	 1.26e-02	 1.4e-03	N	..efi._m.pav.	....F.._	     	1993-04-20	308.1313	+40.9496
   95788	 0.07138	079.85	+00.66	308.1507	+40.9391	  	1RXH J203236.1+405620	  4	 2.66e-03	 8.1e-04	T	..e.i._.npav.	....F.._	     	1993-04-20	308.1507	+40.9391
   95796	 0.07210	079.85	+00.65	308.1628	+40.9336	  	1RXH J203239.0+405601	  7	 2.60e-03	 8.1e-04	N	..e.i._.npav.	....F.._	     	1993-04-20	308.1628	+40.9336
   95744	 0.07505	079.85	+00.70	308.1158	+40.9601	  	1RXH J203227.7+405736	  3	 1.01e-01	 5.1e-03	P	.d.fi._m.pav.	....F.._	     	1994-11-09	308.1158	+40.9601
   95688	 0.09044	079.85	+00.73	308.0834	+40.9792	  	1RXH J203220.0+405845	  3	 5.82e-03	 1.0e-03	T	....i._.n.av.	....F.._	     	1993-04-20	308.0834	+40.9792
   95709	 0.08467	079.85	+00.72	308.0933	+40.9739	  	1RXH J203222.3+405826	  2	 1.28e-02	 1.4e-03	N	..efi._m.pav.	....F.._	     	1993-04-20	308.0933	+40.9739
   95720	 0.07871	079.85	+00.71	308.1036	+40.9700	  	1RXH J203224.8+405812	  2	 2.13e-02	 1.8e-03	N	..efi._m.pav.	....F.._	     	1993-04-20	308.1036	+40.9700
   95689	 0.08947	079.85	+00.73	308.0840	+40.9816	  	1RXH J203220.1+405853	  3	 5.82e-03	 1.0e-03	T	..efiu_m.pav.	....F.._	     	1993-04-20	308.0840	+40.9816
   95745	 0.07300	079.85	+00.70	308.1158	+40.9641	  	1RXH J203227.8+405750	  2	 3.29e-02	 2.2e-03	N	..efi._m.pav.	....F.._	     	1993-04-20	308.1158	+40.9641
   95658	 0.11367	079.85	+00.76	308.0494	+41.0014	  	1RXH J203211.8+410005	  9	 2.18e-03	 7.6e-04	N	..efiu_m.pav.	....F.._	     	1993-04-20	308.0494	+41.0014
   95661	 0.11207	079.85	+00.76	308.0515	+41.0004	  	1RXH J203212.3+410001	  8	 2.32e-03	 7.7e-04	N	..e.i._.npav.	....F.._	     	1993-04-20	308.0515	+41.0004
   95756	 0.06881	079.85	+00.69	308.1275	+40.9583	  	1RXH J203230.6+405729	  2	 1.61e-02	 1.6e-03	N	..efi._m.pav.	....F.._	     	1993-04-20	308.1275	+40.9583
   95772	 0.06694	079.85	+00.68	308.1361	+40.9536	  	1RXH J203232.6+405712	  2	 1.00e-02	 1.3e-03	N	..e.i._.npav.	....F.._	     	1993-04-20	308.1361	+40.9536
   95690	 0.08789	079.86	+00.73	308.0855	+40.9840	  	1RXH J203220.5+405902	  3	 5.96e-03	 1.0e-03	T	..e.i._.npav.	....F.._	     	1993-04-20	308.0855	+40.9840
   95714	 0.07887	079.86	+00.72	308.0999	+40.9774	  	1RXH J203223.9+405838	  2	 1.01e-02	 1.3e-03	N	..e.i._.npav.	....F.._	     	1993-04-20	308.0999	+40.9774
   95749	 0.06793	079.86	+00.70	308.1228	+40.9651	  	1RXH J203229.4+405754	  2	 1.79e-02	 1.6e-03	N	..efi._m.pav.	....F.._	     	1993-04-20	308.1228	+40.9651
   95743	 0.07164	079.86	+00.70	308.1134	+40.9707	  	1RXH J203227.2+405814	  2	 1.71e-02	 1.6e-03	N	..e.i._.npav.	....F.._	     	1993-04-20	308.1134	+40.9707
   95774	 0.06318	079.86	+00.68	308.1402	+40.9558	  	1RXH J203233.6+405720	  3	 8.52e-03	 1.2e-03	N	..efiu_m.pav.	....F.._	     	1993-04-20	308.1402	+40.9558
   95757	 0.06465	079.86	+00.69	308.1295	+40.9633	  	1RXH J203231.0+405747	  2	 1.07e-02	 1.3e-03	N	..e.i._.npav.	....F.._	     	1993-04-20	308.1295	+40.9633
   95736	 0.07271	079.86	+00.71	308.1098	+40.9745	  	1RXH J203226.3+405828	  2	 1.35e-02	 1.4e-03	N	..e.i._.npav.	....F.._	     	1993-04-20	308.1098	+40.9745
   95786	 0.06042	079.86	+00.67	308.1502	+40.9527	  	1RXH J203236.0+405709	  2	 5.13e-03	 9.9e-04	T	....i._.n.av.	....F.._	     	1993-04-20	308.1502	+40.9527
   95777	 0.06110	079.86	+00.68	308.1411	+40.9581	  	1RXH J203233.8+405729	  3	 8.12e-03	 1.2e-03	N	..e.i._.npav.	....F.._	     	1993-04-20	308.1411	+40.9581
   95704	 0.08257	079.86	+00.73	308.0923	+40.9855	  	1RXH J203222.1+405907	  5	 4.33e-03	 9.2e-04	T	..e.i._.npav.	....F.._	     	1993-04-20	308.0923	+40.9855
   95718	 0.07593	079.86	+00.72	308.1025	+40.9813	  	1RXH J203224.5+405852	  3	 9.03e-03	 1.2e-03	N	..efiu_m.pav.	....F.._	     	1993-04-20	308.1025	+40.9813
   95748	 0.06572	079.86	+00.70	308.1222	+40.9705	  	1RXH J203229.3+405813	  2	 1.24e-02	 1.4e-03	N	..e.i._.npav.	....F.._	     	1993-04-20	308.1222	+40.9705
   95717	 0.07642	079.86	+00.72	308.1016	+40.9820	  	1RXH J203224.3+405855	  2	 8.36e-03	 1.2e-03	N	..e.i._.npav.	....F.._	     	1993-04-20	308.1016	+40.9820
   95651	 0.12107	079.86	+00.78	308.0412	+41.0173	  	1RXH J203209.8+410102	  5	 9.38e-04	 2.3e-04	N	..e.i._.npav.	....F.._	     	1995-04-20	308.0412	+41.0173
   95747	 0.06593	079.87	+00.70	308.1186	+40.9761	  	1RXH J203228.4+405833	  2	 8.87e-03	 1.2e-03	N	..e.i._.npav.	....F.._	     	1993-04-20	308.1186	+40.9761
   95698	 0.08275	079.87	+00.73	308.0908	+40.9926	  	1RXH J203221.7+405933	  6	 3.13e-03	 8.3e-04	T	..e.i._.npav.	....F.._	     	1993-04-20	308.0908	+40.9926
   95755	 0.06120	079.87	+00.70	308.1275	+40.9726	  	1RXH J203230.5+405821	  2	 8.30e-03	 1.2e-03	N	..e.i._.npav.	....F.._	     	1993-04-20	308.1275	+40.9726
   95783	 0.05416	079.87	+00.68	308.1457	+40.9646	  	1RXH J203234.9+405752	  3	 6.24e-03	 1.1e-03	T	..efiu_m.pav.	....F.._	     	1993-04-20	308.1457	+40.9646
   95784	 0.05293	079.87	+00.68	308.1455	+40.9667	  	1RXH J203234.9+405759	  3	 5.98e-03	 1.0e-03	T	....i._.n.av.	....F.._	     	1993-04-20	308.1455	+40.9667
   95776	 0.05286	079.87	+00.69	308.1406	+40.9720	  	1RXH J203233.7+405819	  3	 4.11e-03	 9.2e-04	T	....i._.n.av.	....F.._	     	1993-04-20	308.1406	+40.9720
   95765	 0.05653	079.87	+00.70	308.1313	+40.9775	  	1RXH J203231.5+405838	  4	 6.03e-03	 1.0e-03	N	..e.iu_.npav.	....F.._	     	1993-04-20	308.1313	+40.9775
   95737	 0.06801	079.87	+00.72	308.1111	+40.9889	  	1RXH J203226.6+405919	  4	 4.32e-03	 9.3e-04	T	..e.i._.npav.	....F.._	     	1993-04-20	308.1111	+40.9889
   95760	 0.05648	079.87	+00.70	308.1312	+40.9778	  	1RXH J203231.4+405840	  2	 6.30e-03	 1.1e-03	N	....i._.n.av.	....F.._	     	1993-04-20	308.1312	+40.9778
   95793	 0.04622	079.88	+00.68	308.1570	+40.9671	  	1RXH J203237.6+405801	  5	 2.58e-03	 8.0e-04	T	....i._.n.av.	....F.._	     	1993-04-20	308.1570	+40.9671
