#
#   VizieR Astronomical Server: http://vizier.u-strasbg.fr	2005-05-20T16:50:48
#   Explanations and Statistics of UCDs:			See LINK below
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#    (link)
#
#Coosys	J2000:	eq_FK5 2000
#INFO	Ref=Vxml7638
#INFO	CatalogsExamined=14
#  14 catalogues with potential matches were examined
#
#INFO	Target=308.200000+41.000000,rm=600.

#RESOURCE=9030
#Name: IX/30
#Title:	Second ROSAT PSPC Catalog (ROSAT, 2000)
#Table	IX_30_2rxp:
#Name: IX/30/2rxp
#Title:	The 2RXP Catalog
#Column	recno	(I8)	Record number within the original table (starting from 1)        (link)	[ucd=RECORD]
#Column	_r	(F8.5)	Distance from center (RAJ2000=308.2000, DEJ2000=+41.0000)	[ucd=POS_ANG_DIST_GENERAL]
#Column	_Glon	(F6.2)	Galactic longitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LON]
#Column	_Glat	(F6.2)	Galactic latitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LAT]
#Column	_RAJ2000	(F8.4)	Right ascension (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_RA_MAIN]
#Column	_DEJ2000	(F8.4)	Declination (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_DEC_MAIN]
#Column	Seq	(A16)	ROSAT detection sequence number        (link)	[ucd=ID_NUMBER]
#Column	S	(A1)	[S] for source in "short" catalog        (link)	[ucd=CODE_MISC]
#Column	m_2RXP	(A1)	[a-l] Multiplicity index	[ucd=CODE_MULT_INDEX]
#Column	2RXP	(A16)	2RXP designation (Jhhmmss.s+ddmmss)	[ucd=ID_MAIN]
#Column	Crate	(E10.3)	Estimate of net count rate	[ucd=PHOT_COUNT-RATE_X]
#Column	SrcFlags	(A13)	[cdefislmnpavw.] Source Flags	[ucd=CODE_MISC]
#Column	RAJ2000	(F8.4)	Source Right ascension (J2000)	[ucd=POS_EQ_RA_MAIN]
#Column	DEJ2000	(F8.4)	Source Declination (J2000)	[ucd=POS_EQ_DEC_MAIN]
#Column	HR1	(F5.2)	Hardness ratio 1 (truncated to -9.99...99.99)	[ucd=SPECT_HARDNESS-RATIO]
#Column	HR2	(F5.2)	hardness ratio 2 (truncated to -9.99...99.99)	[ucd=SPECT_HARDNESS-RATIO]

recno	_r	_Glon	_Glat	_RAJ2000	_DEJ2000	Seq	S	m_2RXP	2RXP	Crate	SrcFlags	RAJ2000	DEJ2000	HR1	HR2
   85556	 3.64581	080.89	+04.18	305.0800	+43.8267	2rp200079n00.003	 	 	J202019.2+434936	 2.173e-02	.....sl.n..v.	305.0800	+43.8267	 0.00	 0.42
   85549	 3.65778	080.90	+04.19	305.0725	+43.8378	2rp201027n00.010	 	 	J202017.4+435015	 1.912e-02	...fislm.pav.	305.0725	+43.8378	 1.03	 0.88
   85533	 3.67325	080.90	+04.21	305.0583	+43.8494	2rp201027n00.008	 	 	J202014.0+435057	 3.924e-03	...fislmnpav.	305.0583	+43.8494	 0.97	 0.27
   85585	 3.62712	080.90	+04.16	305.1138	+43.8228	2rp201027n00.013	 	 	J202027.3+434922	 3.847e-02	...fislm.p.v.	305.1138	+43.8228	 0.99	 0.90
   84787	 6.73941	080.91	+07.34	301.3754	+45.5603	2rp500315n00.006	S	 	J200530.1+453337	 2.076e-02	.....sl....v.	301.3754	+45.5603	 0.92	 0.63
   85569	 3.65656	080.91	+04.19	305.0888	+43.8461	2rp200080n00.006	 	 	J202021.3+435046	 9.731e-03	...fislm.p.v.	305.0888	+43.8461	 1.13	 0.63
   85608	 3.61055	080.91	+04.14	305.1450	+43.8200	2rp201027n00.012	 	 	J202034.8+434912	 4.439e-03	...fislm.p.v.	305.1450	+43.8200	 0.78	 0.32
   85586	 3.64958	080.93	+04.18	305.1159	+43.8533	2rp200080n00.004	S	 	J202027.8+435112	 1.068e+00	....islm.p.v.	305.1159	+43.8533	 0.98	 0.57
   85591	 3.64903	080.93	+04.18	305.1171	+43.8533	2rp200079n00.001	S	 	J202028.1+435112	 1.065e+00	.....sl....v.	305.1171	+43.8533	 0.97	 0.50
   85587	 3.65028	080.93	+04.18	305.1159	+43.8542	2rp201027n00.007	S	 	J202027.8+435114	 2.341e+00	....islm.p.v.	305.1159	+43.8542	 0.98	 0.56
   85561	 3.67871	080.93	+04.21	305.0829	+43.8714	2rp200080n00.002	 	 	J202019.9+435217	 1.048e-02	.....sl.n..v.	305.0829	+43.8714	 1.53	 0.40
   85589	 3.65053	080.93	+04.18	305.1167	+43.8550	2rp200544n00.005	S	 	J202028.0+435118	 1.628e+00	...........v.	305.1167	+43.8550	 0.98	 0.51
   85611	 3.62413	080.93	+04.15	305.1500	+43.8406	2rp200080n00.005	 	 	J202036.0+435026	 4.606e-03	...fislmnpav.	305.1500	+43.8406	 1.07	-0.04
   85613	 3.62754	080.94	+04.15	305.1505	+43.8453	2rp200079n00.002	 	 	J202036.1+435042	 1.461e-02	.....sl.n..v.	305.1505	+43.8453	 0.96	 1.01
   85562	 3.68496	080.94	+04.21	305.0842	+43.8803	2rp201027n00.005	 	 	J202020.2+435248	 1.935e-02	...fislm.pav.	305.0842	+43.8803	 1.03	 0.90
   85610	 3.63857	080.95	+04.16	305.1475	+43.8578	2rp200080n00.003	 	 	J202035.4+435128	 2.008e-02	...fislmnpav.	305.1475	+43.8578	 0.67	 0.03
   85554	 3.70232	080.95	+04.23	305.0771	+43.8986	2rp200544n00.004	 	 	J202018.5+435354	 1.247e-02	.....sl.n..v.	305.0771	+43.8986	 2.63	 0.00
   85573	 3.68752	080.95	+04.21	305.0954	+43.8903	2rp201027n00.003	 	 	J202022.9+435325	 1.530e-02	...fislmnpav.	305.0954	+43.8903	 0.88	 0.95
   85618	 3.63676	080.96	+04.16	305.1605	+43.8631	2rp201027n00.006	 	 	J202038.5+435147	 2.549e-02	...fislm.pav.	305.1605	+43.8631	 0.94	 0.76
   85605	 3.66088	080.96	+04.18	305.1392	+43.8817	2rp201027n00.002	 	 	J202033.4+435254	 3.472e-02	...fislmnpav.	305.1392	+43.8817	 0.43	 0.75
   85620	 3.64523	080.97	+04.16	305.1646	+43.8764	2rp201027n00.004	 	 	J202039.5+435235	 2.388e-02	...fislmnpav.	305.1646	+43.8764	 0.95	 0.84
   85637	 3.63068	080.98	+04.14	305.1963	+43.8761	2rp200080n00.001	 	 	J202047.1+435234	 1.151e-02	.....sl.n..v.	305.1963	+43.8761	 0.96	-0.09
   85342	 3.92514	080.99	+04.45	304.8496	+44.0522	2rp200544n00.001	S	 	J201923.9+440308	 3.900e-02	.d..isl..p.v.	304.8496	+44.0522	 0.84	 0.31
   84789	 6.78946	080.99	+07.37	301.3829	+45.6436	2rp500315n00.002	S	 	J200531.9+453837	 1.587e-02	.....sl....v.	301.3829	+45.6436	 0.00	 0.00
   85571	 3.73215	081.00	+04.24	305.0934	+43.9467	2rp200544n00.003	 	 	J202022.4+435648	 4.461e-03	.....sl.n..v.	305.0934	+43.9467	 1.44	 0.41
   85699	 3.65047	081.14	+04.11	305.3621	+43.9919	2rp200544n00.002	 	 	J202126.9+435931	 1.044e-02	........n..v.	305.3621	+43.9919	 0.87	 0.08
   85716	 3.67391	081.23	+04.10	305.4330	+44.0567	2rp201027n00.001	 	 	J202143.9+440324	 7.097e-03	.d..isl.np.v.	305.4330	+44.0567	 1.17	 0.41
   85048	 5.19723	081.35	+05.67	303.7054	+45.0286	2rp500219n00.008	S	 	J201449.3+450143	 4.103e-01	...........v.	303.7054	+45.0286	 0.36	 0.13
   85049	 5.19746	081.35	+05.67	303.7059	+45.0292	2rp500219a01.009	S	 	J201449.4+450145	 5.277e-01	.............	303.7059	+45.0292	 0.37	 0.16
   85088	 5.27947	081.59	+05.68	303.8784	+45.2356	2rp500219a01.008	 	 	J201530.8+451408	 7.188e-03	........n....	303.8784	+45.2356	 0.13	-0.35
   85104	 5.26959	081.65	+05.65	303.9696	+45.2728	2rp500219a01.007	S	 	J201552.7+451622	 2.126e-02	.............	303.9696	+45.2728	 0.32	 0.20
   85105	 5.27070	081.66	+05.65	303.9696	+45.2742	2rp500219n00.007	 	 	J201552.7+451627	 7.737e-03	........n....	303.9696	+45.2742	 1.22	-0.01
   85120	 5.25185	081.75	+05.59	304.1088	+45.3236	2rp500219n00.006	 	 	J201626.1+451925	 6.653e-03	........n....	304.1088	+45.3236	-0.05	 0.27
   85077	 5.51595	081.79	+05.86	303.8221	+45.5033	2rp500219a01.005	 	 	J201517.3+453012	 4.750e-03	........n....	303.8221	+45.5033	 0.09	 0.28
   85079	 5.57813	081.86	+05.90	303.8267	+45.5831	2rp500219n00.003	S	 	J201518.4+453459	 1.218e-02	....isl..p.v.	303.8267	+45.5831	 0.66	 0.15
   85102	 5.49624	081.88	+05.80	303.9613	+45.5503	2rp500219a01.004	 	 	J201550.7+453301	 7.828e-03	.....sl.n..v.	303.9613	+45.5503	-0.19	 0.00
   85044	 5.70638	081.89	+06.03	303.6971	+45.6756	2rp500219a01.002	S	 	J201447.3+454032	 6.636e-02	.d..isl..p.v.	303.6971	+45.6756	 0.65	 0.33
   85103	 5.49827	081.89	+05.80	303.9663	+45.5553	2rp500219n00.005	S	 	J201551.9+453319	 1.479e-02	.....sl....v.	303.9663	+45.5553	 0.41	 0.03
   85129	 5.33162	081.91	+05.62	304.2025	+45.4678	2rp500219a01.006	 	 	J201648.6+452804	 4.092e-03	........n....	304.2025	+45.4678	 1.24	-0.30
   85108	 5.50489	081.92	+05.80	303.9930	+45.5767	2rp500286n00.012	S	 	J201558.3+453436	 2.720e-02	...........v.	303.9930	+45.5767	-0.36	 0.03
   85111	 5.50167	081.92	+05.79	304.0042	+45.5783	2rp500219n00.004	S	 	J201601.0+453442	 2.681e-02	.....sl....v.	304.0042	+45.5783	-0.43	-0.47
   85110	 5.50388	081.93	+05.80	304.0038	+45.5808	2rp500219a01.003	S	 	J201600.9+453451	 4.492e-02	.....sl....v.	304.0038	+45.5808	-0.12	-0.37
   85372	 4.91875	082.02	+05.12	304.8750	+45.2800	2rp500286n00.025	 	 	J201930.0+451648	 1.138e-02	.....sl.n..v.	304.8750	+45.2800	 0.74	-0.02
   85840	 4.08343	082.03	+04.17	305.9967	+44.7511	2rp500218n00.021	S	 	J202359.2+444504	 6.846e-03	.d..isl..p.v.	305.9967	+44.7511	 0.27	 0.57
   85261	 5.03063	082.04	+05.23	304.7579	+45.3611	2rp500286n00.023	S	 	J201901.9+452140	 4.185e-03	.............	304.7579	+45.3611	 1.01	 0.11
   85391	 4.95463	082.06	+05.14	304.8884	+45.3272	2rp500286n00.024	 	 	J201933.2+451938	 2.496e-03	.....sl.n..v.	304.8884	+45.3272	 0.86	-0.86
   85178	 5.18783	082.06	+05.40	304.5888	+45.4728	2rp500286n00.017	 	 	J201821.3+452822	 5.474e-03	........n....	304.5888	+45.4728	 0.50	 0.06
   85058	 5.84802	082.07	+06.11	303.7371	+45.8706	2rp500219a01.001	S	 	J201456.9+455214	 2.599e-02	.d..isl..p.v.	303.7371	+45.8706	 0.82	 0.60
   85650	 4.71095	082.08	+04.86	305.2346	+45.1847	2rp500218n00.008	S	 	J202056.3+451105	 3.062e-02	...........v.	305.2346	+45.1847	 0.99	 0.32
   85646	 4.72596	082.09	+04.87	305.2284	+45.1994	2rp500286n00.026	S	 	J202054.8+451158	 7.140e-03	.d..isl..p.vw	305.2284	+45.1994	 0.86	 0.56
   85847	 4.12792	082.09	+04.18	306.0333	+44.8111	2rp500218n00.020	 	 	J202408.0+444840	 3.351e-03	.....sl.n..v.	306.0333	+44.8111	 0.64	-0.07
   85450	 4.96223	082.12	+05.12	304.9554	+45.3631	2rp500286n00.022	S	 	J201949.3+452147	 2.777e-02	....isl....vw	304.9554	+45.3631	 0.06	-0.10
   85846	 4.15963	082.12	+04.20	306.0313	+44.8450	2rp500218n00.019	 	 	J202407.5+445042	 2.482e-03	.....sl.n..v.	306.0313	+44.8450	-0.73	 0.00
   85459	 4.96305	082.12	+05.12	304.9613	+45.3664	2rp500217n00.007	S	 	J201950.7+452159	 2.811e-02	.d..isl..p.v.	304.9613	+45.3664	 0.18	-0.27
   85777	 4.44328	082.13	+04.53	305.6625	+45.0381	2rp500218n00.013	 	 	J202239.0+450217	 2.129e-03	........n....	305.6625	+45.0381	 0.61	-0.22
   85444	 4.98094	082.13	+05.13	304.9521	+45.3833	2rp500218n00.004	S	 	J201948.5+452300	 1.910e-02	.d..isl..p.v.	304.9521	+45.3833	 0.22	 0.17
   85440	 5.00850	082.15	+05.15	304.9467	+45.4128	2rp500286n00.019	S	 	J201947.2+452446	 1.421e-02	....isl....vw	304.9467	+45.4128	-0.13	 0.04
   85522	 4.95836	082.17	+05.09	305.0396	+45.3917	2rp500286n00.021	 	 	J202009.5+452330	 2.394e-03	........n....	305.0396	+45.3917	 0.90	 0.30
   85218	 5.22816	082.18	+05.39	304.6896	+45.5625	2rp500286n00.015	 	 	J201845.5+453345	 1.986e-03	........n....	304.6896	+45.5625	 0.73	-0.08
   85600	 4.92072	082.21	+05.03	305.1367	+45.3858	2rp500286n00.020	 	 	J202032.8+452309	 4.069e-03	.d..isl.np.v.	305.1367	+45.3858	 0.27	 0.49
   85149	 5.48228	082.21	+05.65	304.4038	+45.7389	2rp500219n00.002	 	 	J201736.9+454420	 1.527e-02	.d..isl.np.v.	304.4038	+45.7389	15.43	 0.33
   85276	 5.20571	082.22	+05.34	304.7734	+45.5706	2rp500286n00.013	 	 	J201905.6+453414	 4.706e-03	.....sl.n..v.	304.7734	+45.5706	 0.51	-0.10
   85859	 4.20712	082.22	+04.20	306.1171	+44.9217	2rp500218n00.018	 	 	J202428.1+445518	 2.840e-03	........n....	306.1171	+44.9217	 0.95	 0.02
   85831	 4.35806	082.22	+04.37	305.9150	+45.0256	2rp500218n00.014	 	 	J202339.6+450132	 1.500e-03	........n....	305.9150	+45.0256	 0.00	 0.13
   85841	 4.32097	082.25	+04.31	306.0038	+45.0119	2rp500218n00.016	 	 	J202400.9+450043	 3.344e-03	.....sl.n..v.	306.0038	+45.0119	 1.12	 0.39
   85298	 5.22089	082.25	+05.34	304.7963	+45.5972	2rp500286n00.011	 	 	J201911.1+453550	 3.298e-03	.....sl.n..v.	304.7963	+45.5972	 0.64	 0.14
   85407	 5.14138	082.26	+05.25	304.9113	+45.5511	2rp500286n00.016	 	 	J201938.7+453304	 2.203e-03	........n....	304.9113	+45.5511	 0.34	 0.21
   85627	 4.95188	082.27	+05.03	305.1792	+45.4367	2rp500286n00.018	 	 	J202043.0+452612	 5.560e-03	.d..isl.np.v.	305.1792	+45.4367	 0.49	 0.20
   85785	 4.58128	082.27	+04.60	305.6850	+45.1978	2rp500218n00.007	 	 	J202244.4+451152	 2.768e-03	........n....	305.6850	+45.1978	 0.04	 0.43
   85269	 5.26836	082.27	+05.39	304.7659	+45.6397	2rp500286n00.009	S	 	J201903.8+453823	 6.346e-03	....isl..p.vw	304.7659	+45.6397	 0.71	 0.17
   85844	 4.34947	082.28	+04.33	306.0105	+45.0447	2rp500218n00.012	S	 	J202402.5+450241	 2.013e-02	.....sl....v.	306.0105	+45.0447	 0.14	-0.07
   85850	 4.31263	082.28	+04.28	306.0650	+45.0206	2rp500218n00.015	 	 	J202415.6+450114	 3.110e-03	.....sl.n..v.	306.0650	+45.0206	 1.17	 0.29
   85308	 5.25280	082.29	+05.36	304.8121	+45.6400	2rp500286n00.010	 	 	J201914.9+453824	 6.764e-03	.....sl.n..v.	304.8121	+45.6400	 1.25	 0.62
   85861	 4.25270	082.30	+04.20	306.1796	+44.9881	2rp500218n00.017	 	 	J202443.1+445917	 5.964e-03	........n....	306.1796	+44.9881	 0.88	 0.62
   85764	 4.68009	082.31	+04.69	305.6125	+45.2831	2rp500218n00.006	 	 	J202227.0+451659	 3.018e-03	.d..isl.np.v.	305.6125	+45.2831	 0.86	-0.04
   85292	 5.32943	082.35	+05.42	304.7867	+45.7178	2rp500286n00.006	 	 	J201908.8+454304	 5.462e-03	.....sl.n..v.	304.7867	+45.7178	 0.36	-0.14
   85604	 5.08140	082.36	+05.13	305.1388	+45.5678	2rp500286n00.014	 	 	J202033.3+453404	 2.737e-03	........n....	305.1388	+45.5678	 0.07	 0.02
   85263	 5.37482	082.37	+05.46	304.7588	+45.7589	2rp500286n00.003	 	 	J201902.1+454532	 7.756e-03	.....sl.n..v.	304.7588	+45.7589	 0.37	 0.37
   85855	 4.41515	082.39	+04.33	306.1021	+45.1411	2rp500218n00.010	 	 	J202424.5+450828	 4.857e-03	........n....	306.1021	+45.1411	 0.59	-0.09
   85524	 5.18979	082.40	+05.23	305.0446	+45.6558	2rp500286n00.008	 	 	J202010.7+453921	 5.771e-03	........n....	305.0446	+45.6558	 1.41	 0.18
   85424	 5.27299	082.40	+05.33	304.9338	+45.7092	2rp500286n00.007	 	 	J201944.1+454233	 7.817e-03	.....sl.n..v.	304.9338	+45.7092	-0.12	 0.22
   85399	 5.30946	082.41	+05.36	304.9017	+45.7386	2rp500286n00.005	 	 	J201936.4+454419	 7.423e-03	.....sl.n..v.	304.9017	+45.7386	-0.12	 0.01
   85866	 4.30319	082.42	+04.17	306.3100	+45.0758	2rp500218n00.011	 	 	J202514.4+450433	 1.138e-02	.d..isl.np.v.	306.3100	+45.0758	 0.31	-0.75
   85461	 5.29599	082.44	+05.33	304.9658	+45.7469	2rp500217n00.006	 	 	J201951.8+454449	 7.956e-03	........n....	304.9658	+45.7469	-0.25	-0.01
   85467	 5.29606	082.45	+05.33	304.9725	+45.7494	2rp500286n00.004	 	 	J201953.4+454458	 5.725e-03	.....sl.n..v.	304.9725	+45.7494	 0.13	-0.15
   85151	 5.71258	082.45	+05.79	304.4180	+46.0128	2rp500219n00.001	S	 	J201740.3+460046	 3.712e-02	....isl..p.v.	304.4180	+46.0128	 0.80	-0.03
   85792	 4.76472	082.46	+04.70	305.7254	+45.4108	2rp500218n00.003	S	 	J202254.1+452439	 3.901e-02	.d..isl..p.v.	305.7254	+45.4108	 0.07	-0.17
   85848	 4.57647	082.49	+04.46	306.0363	+45.2961	2rp500218n00.005	S	 	J202408.7+451746	 1.741e-02	.............	306.0363	+45.2961	 0.85	 0.52
   85213	 5.65365	082.58	+05.66	304.6771	+46.0453	2rp500286n00.001	S	 	J201842.5+460243	 2.572e-02	.d..isl..p.vw	304.6771	+46.0453	 0.31	 0.37
   85214	 5.65546	082.58	+05.66	304.6783	+46.0478	2rp500217n00.004	S	 	J201842.8+460251	 2.595e-02	.d..isl..p.v.	304.6783	+46.0478	 0.46	 0.06
   85826	 4.91061	082.69	+04.73	305.8800	+45.6119	2rp500218n00.002	S	 	J202331.2+453643	 1.668e-02	.d..isl..p.v.	305.8800	+45.6119	-0.34	-0.48
   85362	 5.63634	082.69	+05.58	304.8680	+46.0942	2rp500217n00.001	 	 	J201928.3+460539	 4.922e-03	........n....	304.8680	+46.0942	 0.62	-0.61
   85742	 5.17533	082.70	+05.04	305.5217	+45.7964	2rp500286n00.002	S	 	J202205.2+454747	 2.610e-02	....isl.....w	305.5217	+45.7964	 0.06	-0.27
   85739	 5.18592	082.70	+05.05	305.5109	+45.8047	2rp500218n00.001	S	 	J202202.6+454817	 5.054e-02	.d..isl..p.v.	305.5109	+45.8047	 0.15	-0.04
   85741	 5.17875	082.70	+05.04	305.5213	+45.8000	2rp500217n00.005	S	 	J202205.1+454800	 2.248e-02	.d..isl..p.v.	305.5213	+45.8000	 0.00	 0.00
   86694	 2.97763	082.72	-00.36	311.5754	+42.5925	2rp500085n00.005	S	 	J204618.1+423533	 2.773e-02	.d..isl..p.v.	311.5754	+42.5925	 0.56	 0.27
   85906	 4.25277	082.73	+03.86	306.9250	+45.1497	2rp500218n00.009	S	 	J202742.0+450859	 3.159e-02	.............	306.9250	+45.1497	 0.66	 0.10
   86722	 3.07825	082.83	-00.34	311.6529	+42.6917	2rp500085n00.003	 	 	J204636.7+424130	 8.000e-03	........n....	311.6529	+42.6917	-0.21	 0.13
   86777	 3.13341	082.84	-00.47	311.8017	+42.6167	2rp500085n00.004	 	 	J204712.4+423700	 8.126e-03	.d..isl.np.v.	311.8017	+42.6167	 0.73	 0.05
   85706	 5.48027	082.90	+05.27	305.4050	+46.0931	2rp500217n00.002	 	 	J202137.2+460534	 1.081e-02	........n....	305.4050	+46.0931	 0.86	 0.13
   85746	 5.41640	082.92	+05.18	305.5304	+46.0597	2rp500217n00.003	 	 	J202207.3+460335	 9.543e-03	.d..isl.np.v.	305.5304	+46.0597	 2.83	-0.10
   86616	 3.04428	082.94	+00.28	311.0825	+43.1664	2rp500085n00.002	S	 	J204419.8+430959	 2.143e-02	.d..isl..p.v.	311.0825	+43.1664	 0.45	 0.36
   86831	 3.57831	083.41	-00.13	311.9321	+43.2692	2rp500085n00.001	S	 	J204743.7+431608	 4.025e-02	.d..isl..p.v.	311.9321	+43.2692	 0.67	 0.07
   87000	 4.23044	083.78	-01.06	313.2359	+42.9733	2rp500203n00.012	S	 	J205256.6+425824	 6.778e-02	.............	313.2359	+42.9733	-0.14	-0.27
   86977	 4.27859	083.99	-00.66	312.9958	+43.3856	2rp500203n00.008	 	 	J205159.0+432307	 3.818e-03	........n....	312.9958	+43.3856	 1.07	 0.70
   87007	 4.40870	084.04	-00.90	313.2954	+43.2739	2rp500203n00.011	 	 	J205310.9+431626	 3.819e-03	........n....	313.2954	+43.2739	 0.75	 0.48
   87022	 4.56776	084.20	-00.94	313.4717	+43.3703	2rp500203n00.009	 	 	J205353.2+432213	 2.430e-03	.....sl.n..v.	313.4717	+43.3703	 0.52	-0.08
   87037	 4.64556	084.23	-01.08	313.6459	+43.3006	2rp500203n00.010	 	 	J205435.0+431802	 4.187e-03	.d..isl.np.v.	313.6459	+43.3006	 1.06	-0.23
   87025	 4.59807	084.23	-00.93	313.4934	+43.4039	2rp500203n00.007	 	 	J205358.4+432414	 4.545e-03	.....sl.n..v.	313.4934	+43.4039	 0.70	 1.09
   86997	 4.56567	084.31	-00.59	313.2067	+43.6761	2rp500203n00.006	 	 	J205249.6+434033	 7.347e-03	........n....	313.2067	+43.6761	 0.63	 0.47
   86955	 4.63097	084.48	-00.12	312.8600	+44.1106	2rp500203n00.002	S	 	J205126.4+440638	 1.995e-02	.....sl....v.	312.8600	+44.1106	 0.45	 0.58
   86219	 5.66104	084.62	+03.83	308.5538	+46.6553	2rp400393a01.005	 	 	J203412.9+463919	 1.150e-02	........n....	308.5538	+46.6553	 0.49	-0.17
   87002	 4.84873	084.66	-00.34	313.2538	+44.1092	2rp500203n00.003	S	 	J205300.9+440633	 5.820e-02	.d..isl..p.v.	313.2538	+44.1092	 0.40	-0.04
   87055	 5.04038	084.72	-00.87	313.8651	+43.8156	2rp500203n00.005	S	 	J205527.6+434856	 6.876e-02	.d..isl..p.v.	313.8651	+43.8156	-9.99	 0.00
   87064	 5.13082	084.81	-00.88	313.9646	+43.8714	2rp500203n00.004	S	 	J205551.5+435217	 4.189e-02	.....sl....v.	313.9646	+43.8714	 0.86	 0.88
   86297	 5.84224	084.86	+03.80	308.7825	+46.8272	2rp400393a01.003	 	 	J203507.8+464938	 5.235e-03	.....sl.n..v.	308.7825	+46.8272	 1.46	 1.05
   86304	 5.86733	084.88	+03.81	308.8009	+46.8514	2rp400393n00.001	 	 	J203512.2+465105	 5.792e-02	........n....	308.8009	+46.8514	 1.27	 0.66
   86312	 5.85801	084.88	+03.79	308.8275	+46.8406	2rp400393a01.002	 	 	J203518.6+465026	 1.622e-02	.....sl.n..v.	308.8275	+46.8406	 0.96	-0.02
   86306	 5.87080	084.89	+03.81	308.8042	+46.8547	2rp400393a01.001	S	 	J203513.0+465117	 4.551e-02	.....sl....v.	308.8042	+46.8547	 1.08	 0.75
   86360	 5.78368	084.90	+03.62	309.0413	+46.7519	2rp400393n00.002	 	 	J203609.9+464507	 6.877e-02	........n....	309.0413	+46.7519	 0.17	 0.23
   86361	 5.78623	084.90	+03.62	309.0421	+46.7544	2rp400393a01.004	S	 	J203610.1+464516	 1.597e-02	.............	309.0421	+46.7544	 0.44	-0.27
   87020	 5.10733	084.93	-00.31	313.4604	+44.3383	2rp500203n00.001	S	 	J205350.5+442018	 5.724e-01	.d..isl..p.v.	313.4604	+44.3383	 0.18	 0.12
   87023	 5.15152	084.98	-00.28	313.4809	+44.3903	2rp200702n00.015	S	 	J205355.4+442325	 8.184e-01	...........v.	313.4809	+44.3903	 0.24	 0.15
   87602	 8.62236	085.03	-06.29	319.5529	+40.3958	2rp200891n00.005	S	 	J211812.7+402345	 2.771e-02	.............	319.5529	+40.3958	 1.16	 0.20
   87647	 9.03960	085.17	-06.70	320.0696	+40.2067	2rp200891n00.013	 	 	J212016.7+401224	 1.997e-03	........n....	320.0696	+40.2067	 1.89	 0.53
   87675	 9.16028	085.21	-06.81	320.2200	+40.1608	2rp200891n00.015	S	 	J212052.8+400938	 1.313e-02	.............	320.2200	+40.1608	-0.23	-0.40
   87043	 5.39076	085.23	-00.29	313.7050	+44.5725	2rp200702n00.014	S	 	J205449.2+443421	 1.603e-02	.............	313.7050	+44.5725	 0.46	-0.08
   86053	 6.87574	085.23	+05.05	307.6267	+47.8636	2rp400398n00.002	S	 	J203030.4+475149	 2.050e-02	.............	307.6267	+47.8636	 1.13	 0.57
   87634	 8.94581	085.23	-06.54	319.9767	+40.3692	2rp200891n00.007	 	 	J211954.4+402209	 3.381e-03	........n....	319.9767	+40.3692	 1.82	 0.06
   87688	 9.22205	085.27	-06.85	320.3038	+40.1700	2rp200891n00.014	 	 	J212112.9+401011	 1.876e-03	........n....	320.3038	+40.1700	 0.37	 0.54
   87666	 9.11852	085.27	-06.72	320.1855	+40.2631	2rp200891n00.012	 	 	J212044.5+401546	 2.252e-03	........n....	320.1855	+40.2631	 0.95	-0.34
   87678	 9.15960	085.33	-06.73	320.2475	+40.3022	2rp200891n00.010	 	 	J212059.4+401808	 5.779e-03	.....sl.n..v.	320.2475	+40.3022	 0.40	 0.21
   87689	 9.21686	085.34	-06.79	320.3163	+40.2656	2rp200891n00.011	 	 	J212115.9+401555	 2.277e-03	........n....	320.3163	+40.2656	 0.55	 0.47
   87642	 8.97241	085.35	-06.48	320.0325	+40.4881	2rp200891n00.004	 	 	J212007.8+402916	 1.939e-03	........n....	320.0325	+40.4881	 4.87	-0.80
   86892	 5.46292	085.35	+01.28	312.1063	+45.6678	2rp200114n00.007	S	 	J204825.5+454004	 2.212e-02	.............	312.1063	+45.6678	 0.29	 0.02
   87679	 9.15726	085.36	-06.70	320.2525	+40.3453	2rp200891n00.008	S	 	J212100.6+402042	 8.688e-01	.....sl....v.	320.2525	+40.3453	-0.11	-0.10
   87682	 9.15872	085.39	-06.69	320.2600	+40.3758	2rp200891n00.006	 	 	J212102.4+402233	 4.870e-03	...fisl..p.v.	320.2600	+40.3758	-0.81	-0.28
   87651	 9.02605	085.41	-06.50	320.1092	+40.5228	2rp200891n00.003	S	 	J212026.2+403122	 7.671e-03	.............	320.1092	+40.5228	 1.55	 0.59
   87051	 5.60249	085.46	-00.18	313.7975	+44.8222	2rp200702n00.009	S	 	J205511.4+444920	 1.242e-02	.d..isl..p.v.	313.7975	+44.8222	-0.13	 0.37
   87665	 9.07561	085.48	-06.51	320.1805	+40.5586	2rp200891n00.001	 	 	J212043.3+403330	 3.915e-03	........n....	320.1805	+40.5586	 0.46	-0.07
   86113	 7.11866	085.49	+05.11	307.7834	+48.1125	2rp400398n00.001	 	 	J203108.0+480645	 7.869e-03	........n....	307.7834	+48.1125	 0.98	 0.30
   86918	 5.62853	085.52	+01.27	312.2663	+45.7928	2rp200114n00.005	 	 	J204903.9+454734	 1.143e-02	.d..isl.np.v.	312.2663	+45.7928	 0.43	 0.76
