#
#   VizieR Astronomical Server: http://vizier.u-strasbg.fr	2005-05-20T17:28:20
#   Explanations and Statistics of UCDs:			See LINK below
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#    (link)
#
#Coosys	J2000:	eq_FK5 2000
#INFO	Ref=Vxml17705
#INFO	CatalogsExamined=6
#  6 catalogues with potential matches were examined
#
#INFO	Target=308.200000+41.000000,rm=600.

#RESOURCE=2125
#Name: II/125
#Title:	IRAS catalogue of Point Sources, Version 2.0 (IPAC 1986)
#Table	II_125_main:
#Name: II/125/main
#Title:	IRAS Point Sources
#Coosys	B1950_1983.500:	eq_FK4 1950_1983.500
#Column	recno	(I8)	Record number within the original table (starting from 1)        (link)	[ucd=RECORD]
#Column	_r	(F8.5)	Distance from center (RA1950=20 30 59.8, DE1950=+40 49 43)	[ucd=POS_ANG_DIST_GENERAL]
#Column	_Glon	(F6.2)	Galactic longitude Epoch=J1983.5 (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LON]
#Column	_Glat	(F6.2)	Galactic latitude Epoch=J1983.5 (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LAT]
#Column	_RAJ2000	(F8.4)	Right ascension (FK5) Equinox=J2000.0 Epoch=J1983.5 (computed by VizieR, not part of the original data)	[ucd=POS_EQ_RA_MAIN]
#Column	_DEJ2000	(F8.4)	Declination (FK5) Equinox=J2000.0 Epoch=J1983.5 (computed by VizieR, not part of the original data)	[ucd=POS_EQ_DEC_MAIN]
#Column	IRAS	(A11)	IRAS source name        (link)	[ucd=ID_MAIN]
#Column	RA1950	(A10)	Hours RA, equinox 1950.0, epoch 1983.5	[ucd=POS_EQ_RA_MAIN]
#Column	DE1950	(A9)	Degrees Dec, equinox 1950.0, epoch 1983.5	[ucd=POS_EQ_DEC_MAIN]
#Column	Fnu_12	(E9.2)	Average non-color corrected flux density, 12um	[ucd=PHOT_FLUX_IR_12]
#Column	Fnu_25	(E9.2)	Average non-color corrected flux density, 25um	[ucd=PHOT_FLUX_IR_25]
#Column	Fnu_60	(E9.2)	Average non-color corrected flux density, 60um	[ucd=PHOT_FLUX_IR_60]
#Column	Fnu_100	(E9.2)	Average non-color corrected flux density, 100um	[ucd=PHOT_FLUX_IR_100]
#Column	FQual_12	(I1)	Flux density quality, 12um	[ucd=CODE_QUALITY]
#Column	FQual_25	(I1)	Flux density quality, 25um	[ucd=CODE_QUALITY]
#Column	FQual_60	(I1)	Flux density quality, 60um	[ucd=CODE_QUALITY]
#Column	FQual_100	(I1)	Flux density quality, 100um	[ucd=CODE_QUALITY]
#Column	NLRS	(I2)	Number of significant LRS spectra        (link)	[ucd=NUMBER]
#Column	NID	(I2)	Number of positional associations        (link)	[ucd=NUMBER]

recno	_r	_Glon	_Glat	_RAJ2000	_DEJ2000	IRAS	RA1950	DE1950	Fnu_12	Fnu_25	Fnu_60	Fnu_100	FQual_12	FQual_25	FQual_60	FQual_100	NLRS	NID
  228274	 9.01524	088.50	-02.11	318.7340	+45.7835	21131+4534 	21 13 07.7	+45 34 30	 3.44e-01	 2.50e-01	 5.97e-01	 5.76e+00	3	1	1	1	 0	 1
  226315	 8.58773	088.50	+01.06	315.3147	+47.9360	20595+4744 	20 59 33.8	+47 44 20	 3.44e+00	 2.96e+00	 4.59e-01	 2.27e+01	3	3	1	1	 0	 0
  225480	 8.77510	088.52	+02.43	313.7792	+48.8421	20534+4839 	20 53 28.4	+48 39 01	 2.85e-01	 1.29e+00	 7.86e-01	 7.26e+00	3	3	1	1	 0	 0
  225820	 8.69898	088.53	+01.95	314.3333	+48.5385	20556+4820 	20 55 40.3	+48 20 41	 2.80e-01	 3.97e-01	 2.19e+00	 3.43e+01	3	3	3	1	 0	 0
  224185	 9.30263	088.54	+04.19	311.6984	+49.9764	20452+4947 	20 45 13.2	+49 47 31	 7.08e-01	 2.87e-01	 7.92e-01	 1.06e+01	3	1	1	1	 0	 0
  224055	 9.37532	088.55	+04.36	311.5083	+50.0871	20444+4954 	20 44 28.0	+49 54 12	 2.50e-01	 2.50e-01	 9.87e-01	 1.30e+01	1	1	2	3	 0	 0
  227308	 8.70957	088.55	-00.49	317.0745	+46.9361	21065+4643 	21 06 32.8	+46 43 59	 4.51e-01	 8.41e-01	 5.21e-01	 5.91e+00	3	1	1	1	 0	 0
  228410	 9.12702	088.56	-02.29	318.9721	+45.7078	21140+4529 	21 14 04.5	+45 29 55	 2.50e-01	 2.65e-01	 7.31e-01	 6.32e+00	1	1	1	3	 0	 0
  229510	 9.93867	088.56	-04.26	320.9551	+44.3249	21219+4406 	21 21 56.6	+44 06 34	 2.50e-01	 2.50e-01	 7.39e-01	 4.86e+00	1	1	1	3	 0	 0
  223331	 9.75191	088.56	+05.22	310.4595	+50.6252	20403+5026 	20 40 18.4	+50 26 43	 3.57e-01	 2.31e-01	 2.48e+00	 1.49e+01	1	3	1	1	 0	 0
  225941	 8.71416	088.56	+01.79	314.5506	+48.4637	20565+4816 	20 56 32.1	+48 16 09	 3.50e-01	 2.50e-01	 6.88e-01	 5.93e+01	3	1	1	1	 0	 0
  225801	 8.74471	088.56	+02.01	314.3002	+48.6062	20555+4824 	20 55 32.5	+48 24 45	 3.78e-01	 2.50e-01	 9.66e-01	 8.08e+00	1	1	1	3	 0	 0
  226062	 8.69630	088.57	+01.58	314.7951	+48.3318	20575+4808 	20 57 30.3	+48 08 11	 4.09e-01	 3.29e-01	 7.10e-01	 2.21e+01	1	1	3	1	 0	 0
  226264	 8.66947	088.57	+01.23	315.1967	+48.1020	20590+4754 	20 59 05.9	+47 54 19	 2.60e-01	 2.50e-01	 5.81e-01	 7.52e+00	1	1	1	3	 0	 0
  225647	 8.79220	088.57	+02.24	314.0438	+48.7633	20545+4834 	20 54 31.5	+48 34 14	 1.45e+00	 4.04e-01	 5.00e-01	 4.12e+01	3	3	1	1	 0	 0
  227954	 8.91995	088.58	-01.49	318.1620	+46.2708	21108+4603 	21 10 51.7	+46 03 51	 5.91e-01	 8.40e-01	 6.89e+00	 1.90e+01	3	3	3	3	 0	 0
  225968	 8.72773	088.58	+01.76	314.6080	+48.4547	20567+4815 	20 56 45.8	+48 15 36	 2.95e-01	 2.50e-01	 2.62e+00	 1.74e+01	1	1	3	3	 0	 0
  223799	 9.53285	088.58	+04.67	311.1546	+50.3086	20430+5007 	20 43 03.9	+50 07 34	 3.26e-01	 2.50e-01	 7.04e-01	 3.53e+01	3	1	1	1	 0	 0
  228509	 9.20107	088.59	-02.43	319.1487	+45.6276	21147+4525 	21 14 46.6	+45 25 04	 4.29e+00	 2.70e+00	 9.28e-01	 4.03e+00	3	3	3	1	 0	 0
  225597	 8.81733	088.59	+02.31	313.9722	+48.8195	20542+4837 	20 54 14.5	+48 37 37	 1.10e+00	 8.15e-01	 7.00e-01	 7.63e+00	3	3	1	1	 0	 0
  224133	 9.39675	088.60	+04.29	311.6347	+50.0864	20449+4954 	20 44 58.2	+49 54 08	 6.50e-01	 1.24e-01	 6.45e-01	 8.77e+00	3	2	1	1	 0	 1
  227570	 8.81195	088.60	-00.84	317.4979	+46.7364	21082+4631 	21 08 13.7	+46 31 55	 5.38e+00	 1.76e+00	 4.66e-01	 4.32e+00	3	3	2	1	 0	 3
  224217	 9.36773	088.61	+04.20	311.7560	+50.0332	20454+4950 	20 45 27.1	+49 50 55	 3.55e-01	 2.81e-01	 7.94e-01	 9.84e+00	3	1	1	1	 0	 0
  229170	 9.66860	088.61	-03.58	320.3368	+44.8377	21194+4437 	21 19 29.5	+44 37 27	 1.16e+00	 3.74e-01	 4.39e-01	 4.47e+00	3	3	1	1	 0	 1
  229305	 9.78695	088.63	-03.81	320.5811	+44.6921	21204+4428 	21 20 27.7	+44 28 40	 3.57e-01	 2.50e-01	 6.83e-01	 4.50e+00	1	1	3	1	 0	 0
  225134	 9.01781	088.63	+03.01	313.2028	+49.3045	20511+4906 	20 51 11.5	+49 06 53	 3.22e-01	 2.50e-01	 8.10e-01	 8.14e+00	3	1	1	1	 0	 0
  225964	 8.79995	088.65	+01.82	314.5959	+48.5466	20567+4821 	20 56 43.1	+48 21 07	 1.60e+00	 2.15e+00	 2.42e+01	 5.93e+01	3	3	3	3	 0	 1
  226751	 8.72887	088.65	+00.52	316.0614	+47.6894	21025+4729 	21 02 31.9	+47 29 23	 2.36e+00	 1.14e+00	 4.24e-01	 2.51e+01	3	3	1	1	 0	 0
  228833	 9.44704	088.65	-02.95	319.7434	+45.3089	21171+4505 	21 17 08.3	+45 05 50	 4.35e-01	 2.50e-01	 4.83e-01	 5.95e+00	3	1	1	1	 0	 0
  229140	 9.65585	088.65	-03.47	320.2625	+44.9480	21191+4444 	21 19 11.9	+44 44 05	 2.50e-01	 2.50e-01	 8.71e-01	 5.22e+00	1	1	1	3	 0	 0
  227045	 8.75745	088.66	+00.05	316.5937	+47.3751	21046+4710 	21 04 38.6	+47 10 25	 8.48e-01	 3.63e-01	 4.98e-01	 4.88e+00	3	1	1	1	 0	 0
  224232	 9.42801	088.66	+04.23	311.7710	+50.0933	20455+4954 	20 45 30.8	+49 54 31	 5.86e-01	 4.21e-01	 5.56e-01	 1.17e+01	3	1	1	1	 0	 0
  226425	 8.74649	088.66	+01.03	315.5080	+48.0356	21003+4750 	21 00 20.2	+47 50 16	 1.29e+00	 2.22e+00	 1.52e+01	 3.30e+01	3	3	3	3	 0	 0
  227415	 8.83062	088.67	-00.54	317.2444	+46.9859	21072+4646 	21 07 13.5	+46 46 56	 3.79e-01	 2.80e-01	 5.77e-01	 4.16e+00	3	1	1	1	 0	 0
  228470	 9.23593	088.67	-02.29	319.0895	+45.7866	21145+4534 	21 14 32.7	+45 34 37	 2.50e-01	 3.08e-01	 1.57e+00	 7.42e+00	1	1	3	3	 0	 0
  224022	 9.54228	088.67	+04.49	311.4632	+50.2680	20442+5005 	20 44 17.6	+50 05 04	 2.55e-01	 2.50e-01	 1.69e+00	 1.54e+01	1	1	3	1	 0	 0
  228052	 9.04528	088.69	-01.56	318.3424	+46.3083	21115+4606 	21 11 34.9	+46 06 04	 9.11e-01	 4.80e-01	 1.04e+00	 5.17e+00	1	3	1	1	 0	 0
  226331	 8.78701	088.69	+01.22	315.3304	+48.1817	20596+4759 	20 59 38.0	+47 59 04	 4.43e-01	 2.50e-01	 6.94e-01	 2.31e+01	1	1	3	1	 0	 0
  225097	 9.09895	088.69	+03.10	313.1551	+49.4080	20510+4913 	20 51 00.3	+49 13 06	 7.11e-01	 2.70e-01	 7.76e-01	 1.01e+01	3	3	1	1	 0	 0
  227341	 8.84250	088.70	-00.41	317.1290	+47.0985	21067+4653 	21 06 46.1	+46 53 43	 2.50e-01	 2.50e-01	 6.04e-01	 7.53e+00	1	1	2	3	 0	 0
  223744	 9.71164	088.70	+04.84	311.0591	+50.5065	20426+5019 	20 42 41.5	+50 19 28	 2.78e-01	 2.50e-01	 8.15e-01	 3.38e+01	1	1	3	1	 0	 0
  224918	 9.18666	088.70	+03.38	312.8340	+49.5938	20497+4924 	20 49 43.9	+49 24 19	 3.36e-01	 2.50e-01	 3.07e+00	 2.85e+01	3	1	1	1	 0	 0
  225002	 9.15282	088.70	+03.26	312.9751	+49.5185	20502+4919 	20 50 17.5	+49 19 46	 2.92e-01	 2.64e-01	 9.74e-01	 8.82e+00	3	3	3	1	 0	 0
  227847	 8.97841	088.71	-01.19	317.9700	+46.5741	21101+4622 	21 10 06.3	+46 22 05	 8.95e-01	 2.27e-01	 4.41e-01	 5.22e+00	2	2	1	1	 0	 3
  223938	 9.62850	088.71	+04.62	311.3443	+50.3770	20438+5011 	20 43 49.4	+50 11 38	 3.05e-01	 1.74e+00	 3.13e+00	 5.45e+00	2	3	3	1	 0	 1
  224409	 9.42071	088.72	+04.06	312.0321	+50.0334	20465+4950 	20 46 33.1	+49 50 52	 3.20e-01	 2.50e-01	 9.51e-01	 1.07e+01	1	1	3	1	 0	 0
  226520	 8.80172	088.72	+00.96	315.6477	+48.0302	21008+4749 	21 00 53.6	+47 49 55	 3.77e+00	 1.01e+00	 4.00e-01	 3.30e+01	3	3	1	1	 0	 4
  225612	 8.96630	088.72	+02.41	313.9884	+48.9845	20543+4847 	20 54 18.7	+48 47 31	 2.73e-01	 1.17e-01	 1.03e+00	 3.65e+01	1	2	3	1	 0	 0
  227440	 8.88369	088.72	-00.53	317.2850	+47.0357	21073+4649 	21 07 23.3	+46 49 55	 8.68e-01	 4.26e-01	 5.79e-01	 4.47e+00	3	3	1	1	 0	 1
  228033	 9.06481	088.72	-01.50	318.3160	+46.3732	21114+4609 	21 11 28.7	+46 09 58	 9.05e-01	 1.35e+00	 1.14e+01	 3.64e+01	3	3	3	3	 0	 1
  228140	 9.10709	088.73	-01.66	318.4883	+46.2635	21121+4603 	21 12 09.7	+46 03 21	 1.41e+00	 3.88e-01	 4.18e-01	 1.51e+01	3	3	1	1	 0	 2
  227279	 8.85929	088.73	-00.29	317.0270	+47.2046	21063+4700 	21 06 21.9	+47 00 06	 3.06e-01	 2.50e-01	 4.87e-01	 5.65e+00	1	1	3	1	 0	 0
  228601	 9.35583	088.74	-02.47	319.3393	+45.7073	21155+4529 	21 15 32.3	+45 29 49	 7.61e+00	 3.05e+00	 1.26e+00	 5.55e+00	3	3	3	1	 0	 4
  224277	 9.51173	088.74	+04.25	311.8272	+50.1699	20457+4959 	20 45 44.4	+49 59 06	 3.51e-01	 2.62e-01	 6.47e-01	 1.01e+01	3	1	1	1	 0	 0
  224536	 9.39421	088.75	+03.91	312.2473	+49.9592	20474+4946 	20 47 24.4	+49 46 22	 4.29e-01	 2.56e-01	 1.11e+00	 1.27e+01	1	1	2	2	 0	 0
  225370	 9.08433	088.76	+02.77	313.6161	+49.2479	20528+4903 	20 52 50.2	+49 03 24	 2.12e+00	 2.09e+00	 3.13e+01	 8.05e+01	3	3	3	3	 0	 1
  227659	 8.97255	088.77	-00.84	317.6627	+46.8533	21088+4638 	21 08 53.3	+46 38 54	 1.90e+00	 9.65e-01	 4.38e-01	 5.12e+00	3	3	1	1	 0	 2
  224695	 9.35173	088.77	+03.72	312.4958	+49.8567	20483+4940 	20 48 23.6	+49 40 10	 5.05e-01	 2.50e-01	 3.76e+00	 5.42e+01	3	1	1	1	 0	 0
  224954	 9.25740	088.78	+03.39	312.8928	+49.6546	20499+4927 	20 49 58.1	+49 27 57	 9.14e-01	 3.26e-01	 4.06e+00	 4.38e+01	3	1	1	1	 0	 1
  226556	 8.85946	088.78	+00.95	315.7085	+48.0716	21011+4752 	21 01 08.2	+47 52 23	 3.62e-01	 2.50e-01	 6.29e-01	 3.09e+01	3	1	1	1	 0	 1
  226958	 8.86406	088.78	+00.29	316.4421	+47.6312	21040+4725 	21 04 02.8	+47 25 49	 3.23e-01	 2.83e-01	 1.50e+00	 2.52e+01	3	1	1	1	 0	 0
  228188	 9.16407	088.78	-01.68	318.5638	+46.2874	21124+4604 	21 12 27.8	+46 04 46	 2.50e-01	 9.14e-01	 5.51e+00	 1.66e+01	1	3	3	1	 0	 1
  224489	 9.45701	088.78	+04.00	312.1709	+50.0422	20471+4951 	20 47 06.3	+49 51 22	 3.63e-01	 2.99e-01	 7.41e-01	 1.11e+01	3	3	1	1	 0	 0
  227046	 8.87814	088.79	+00.16	316.5928	+47.5493	21046+4720 	21 04 38.7	+47 20 52	 2.79e-01	 2.50e-01	 9.18e-01	 6.86e+00	1	1	3	1	 0	 0
  224829	 9.32680	088.80	+03.56	312.7111	+49.7770	20492+4935 	20 49 14.9	+49 35 20	 2.86e-01	 2.50e-01	 3.22e+00	 5.16e+01	3	1	1	1	 0	 0
  227828	 9.04401	088.80	-01.06	317.9305	+46.7259	21099+4631 	21 09 57.1	+46 31 12	 5.82e-01	 6.41e-01	 5.67e-01	 6.27e+00	1	1	3	1	 0	 0
  226429	 8.88881	088.80	+01.15	315.5133	+48.2153	21003+4801 	21 00 21.8	+48 01 03	 9.41e+01	 6.49e+01	 1.41e+01	 8.86e+00	3	3	3	3	 2	 1
  228355	 9.25615	088.80	-01.95	318.8644	+46.1167	21136+4554 	21 13 39.4	+45 54 28	 2.50e-01	 5.03e-01	 5.06e-01	 5.38e+00	1	1	1	3	 0	 0
  227098	 8.90041	088.80	+00.09	316.6876	+47.5154	21050+4718 	21 05 01.3	+47 18 49	 3.19e-01	 2.50e-01	 6.57e-01	 4.78e+00	3	1	1	1	 0	 1
  226293	 8.91611	088.81	+01.38	315.2585	+48.3803	20593+4811 	20 59 21.2	+48 11 00	 2.59e-01	 2.50e-01	 7.74e-01	 3.42e+01	1	1	3	1	 0	 1
  224983	 9.30706	088.83	+03.40	312.9372	+49.6964	20501+4930 	20 50 08.8	+49 30 27	 8.51e-01	 1.40e-01	 3.23e+00	 3.88e+01	3	2	1	1	 0	 1
  225319	 9.17849	088.83	+02.90	313.5276	+49.3818	20524+4911 	20 52 29.3	+49 11 27	 7.24e-01	 3.17e-01	 8.64e-01	 3.47e+01	1	1	3	1	 0	 0
  226775	 8.91458	088.84	+00.66	316.0978	+47.9187	21026+4743 	21 02 41.0	+47 43 08	 3.12e-01	 3.16e-01	 2.26e+00	 3.79e+01	3	1	1	1	 0	 0
  225957	 9.01305	088.84	+02.00	314.5792	+48.8074	20566+4836 	20 56 39.6	+48 36 46	 2.42e-01	 4.00e-01	 2.19e+00	 3.85e+01	2	3	3	1	 0	 0
  226831	 8.91822	088.84	+00.55	316.2213	+47.8480	21031+4738 	21 03 10.4	+47 38 52	 5.86e-01	 2.19e-01	 2.18e+00	 3.50e+01	3	2	1	1	 0	 0
  225624	 9.10368	088.84	+02.51	314.0010	+49.1371	20543+4856 	20 54 22.0	+48 56 40	 3.33e-01	 2.50e-01	 8.02e-01	 4.32e+01	3	1	1	1	 0	 0
  223667	 9.91230	088.84	+05.02	310.9752	+50.7240	20423+5032 	20 42 21.9	+50 32 32	 4.66e+00	 2.81e+00	 6.01e-01	 7.32e+00	3	3	1	1	 0	 0
  225540	 9.12585	088.84	+02.60	313.8955	+49.1998	20539+4900 	20 53 56.9	+49 00 27	 3.08e-01	 2.35e-01	 8.45e-01	 4.67e+01	3	3	1	1	 0	 0
  229089	 9.72812	088.85	-03.20	320.1957	+45.2748	21189+4503 	21 18 56.4	+45 03 42	 1.10e+00	 3.23e-01	 2.23e+00	 4.65e+00	1	1	3	3	 0	 0
  223693	 9.91988	088.86	+05.01	311.0044	+50.7277	20424+5032 	20 42 28.9	+50 32 45	 2.50e-01	 2.50e-01	 1.43e+00	 7.48e+00	1	1	3	1	 0	 0
  228961	 9.64415	088.86	-02.97	319.9654	+45.4454	21180+4513 	21 18 01.6	+45 13 59	 3.46e-01	 2.50e-01	 4.23e-01	 4.43e+00	3	1	1	1	 0	 0
  225021	 9.33361	088.86	+03.37	313.0045	+49.7069	20504+4931 	20 50 24.9	+49 31 04	 3.38e-01	 2.30e-01	 3.24e+00	 1.69e+01	1	2	2	3	 0	 0
  229201	 9.82044	088.87	-03.38	320.3975	+45.1643	21197+4457 	21 19 44.5	+44 57 02	 3.53e-01	 4.11e-01	 4.68e-01	 1.57e+01	3	1	1	1	 0	 0
  225451	 9.19155	088.87	+02.76	313.7321	+49.3297	20533+4908 	20 53 18.1	+49 08 17	 2.82e-01	 4.64e-01	 9.80e-01	 4.27e+01	3	1	1	1	 0	 0
  224550	 9.54297	088.88	+03.99	312.2711	+50.1112	20475+4955 	20 47 30.4	+49 55 29	 4.35e-01	 3.50e-01	 2.81e+00	 3.68e+01	3	1	1	1	 0	 0
  227590	 9.04755	088.88	-00.61	317.5217	+47.0973	21083+4653 	21 08 20.0	+46 53 34	 4.86e+00	 3.72e+00	 7.70e-01	 1.91e+01	3	3	3	1	 0	 0
  228779	 9.54449	088.88	-02.63	319.6472	+45.6961	21167+4529 	21 16 45.9	+45 29 05	 3.91e-01	 2.50e-01	 6.93e-01	 1.53e+01	1	1	3	1	 0	 0
  225376	 9.21892	088.88	+02.86	313.6220	+49.3966	20528+4912 	20 52 51.9	+49 12 19	 2.50e-01	 1.85e-01	 1.08e+00	 2.63e+01	1	3	2	1	 0	 0
  227084	 8.97646	088.89	+00.20	316.6523	+47.6486	21048+4726 	21 04 53.1	+47 26 49	 1.79e+01	 4.49e+00	 1.72e+00	 1.93e+01	3	3	1	1	 0	 5
  226533	 8.98631	088.90	+01.11	315.6602	+48.2619	21009+4803 	21 00 57.0	+48 03 49	 3.05e-01	 2.84e-01	 2.25e+00	 2.77e+01	3	1	1	1	 0	 0
  227377	 9.02633	088.90	-00.28	317.1850	+47.3357	21069+4707 	21 06 59.9	+47 07 56	 1.03e+00	 3.77e-01	 1.96e+00	 7.25e+00	3	3	1	2	 0	 0
  225827	 9.11421	088.90	+02.26	314.3399	+49.0224	20557+4849 	20 55 42.8	+48 49 43	 3.88e-01	 2.50e-01	 7.67e-01	 4.43e+01	3	1	1	1	 0	 1
  226754	 8.98136	088.90	+00.75	316.0631	+48.0289	21025+4749 	21 02 32.9	+47 49 45	 1.04e+00	 5.90e-01	 1.77e+00	 2.07e+01	3	3	1	1	 0	 0
  223772	 9.95146	088.91	+04.97	311.1051	+50.7459	20428+5033 	20 42 53.0	+50 33 49	 1.77e+00	 1.08e+00	 5.83e-01	 6.52e+00	3	3	1	1	 0	 0
  226052	 9.07856	088.92	+01.90	314.7725	+48.8034	20574+4836 	20 57 25.8	+48 36 29	 3.03e+00	 1.34e+00	 2.42e+00	 3.65e+01	3	3	1	1	 0	 0
  224705	 9.53246	088.92	+03.83	312.5088	+50.0462	20484+4951 	20 48 27.1	+49 51 32	 6.92e-01	 2.50e-01	 1.34e+00	 9.13e+00	1	1	3	1	 0	 0
  225133	 9.35943	088.92	+03.26	313.1988	+49.6806	20511+4929 	20 51 11.3	+49 29 27	 2.50e-01	 8.12e-01	 2.76e+00	 3.95e+01	1	3	3	1	 0	 0
  228675	 9.51774	088.93	-02.41	319.4720	+45.8844	21160+4540 	21 16 04.3	+45 40 25	 7.94e-01	 5.53e-01	 6.37e-01	 5.35e+00	1	1	1	3	 0	 0
  225688	 9.18872	088.93	+02.49	314.1089	+49.1952	20547+4900 	20 54 47.9	+49 00 08	 1.71e+00	 4.32e-01	 6.09e-01	 3.46e+01	3	3	1	1	 0	 3
  227096	 9.02696	088.94	+00.22	316.6846	+47.6984	21050+4729 	21 05 00.9	+47 29 48	 4.15e-01	 2.50e-01	 1.72e+00	 2.07e+01	1	1	3	1	 0	 0
  226451	 9.03513	088.94	+01.25	315.5354	+48.3899	21004+4811 	21 00 27.4	+48 11 31	 3.48e-01	 2.50e-01	 2.08e+00	 1.16e+01	3	1	1	2	 0	 1
  228135	 9.26561	088.94	-01.45	318.4820	+46.5660	21121+4621 	21 12 08.7	+46 21 30	 4.94e-01	 2.50e-01	 7.34e-01	 1.49e+01	3	1	1	1	 0	 2
  224632	 9.58607	088.94	+03.93	312.4077	+50.1264	20480+4956 	20 48 03.1	+49 56 22	 1.87e+01	 5.27e+00	 4.11e+00	 2.60e+01	3	3	3	1	 0	 3
  226278	 9.06487	088.95	+01.53	315.2260	+48.5807	20592+4823 	20 59 13.8	+48 23 02	 7.36e-01	 4.47e-01	 2.65e+00	 2.95e+01	3	3	1	1	 0	 0
  228800	 9.59838	088.95	-02.60	319.6844	+45.7668	21169+4533 	21 16 54.9	+45 33 19	 3.94e-01	 2.50e-01	 6.18e-01	 8.34e+00	1	1	3	2	 0	 1
  227379	 9.07159	088.95	-00.23	317.1883	+47.4015	21070+4711 	21 07 00.8	+47 11 53	 2.49e+01	 8.97e+00	 1.96e+00	 1.68e+01	3	3	3	1	 2	 2
  227146	 9.04508	088.95	+00.16	316.7643	+47.6698	21053+4728 	21 05 19.9	+47 28 04	 4.54e+00	 3.88e+00	 1.50e+00	 1.72e+01	3	3	1	1	 0	 0
  225691	 9.22601	088.97	+02.51	314.1207	+49.2336	20548+4902 	20 54 50.8	+49 02 26	 2.50e-01	 2.93e-01	 4.19e+00	 5.17e+01	1	1	3	1	 0	 0
  224311	 9.78147	088.98	+04.40	311.8737	+50.4426	20459+5015 	20 45 56.1	+50 15 27	 2.03e+01	 1.14e+01	 2.00e+00	 8.84e+00	3	3	3	1	 0	 0
  227483	 9.11978	088.98	-00.37	317.3728	+47.3316	21077+4707 	21 07 44.8	+47 07 39	 7.83e-01	 2.97e-01	 3.18e+00	 1.03e+01	1	1	3	3	 0	 1
  228884	 9.66476	088.99	-02.69	319.8138	+45.7313	21174+4531 	21 17 25.8	+45 31 10	 3.41e+00	 1.25e+00	 8.21e-01	 1.36e+01	3	3	3	1	 0	 2
  225032	 9.48025	088.99	+03.45	313.0325	+49.8584	20505+4940 	20 50 31.9	+49 40 09	 6.29e-01	 1.57e+00	 9.24e+00	 1.99e+01	3	3	3	3	 0	 0
  228249	 9.34971	089.00	-01.58	318.6773	+46.5127	21129+4618 	21 12 55.3	+46 18 16	 3.37e-01	 2.50e-01	 5.40e-01	 2.15e+01	3	1	1	1	 0	 1
  227041	 9.08640	089.00	+00.37	316.5793	+47.8520	21046+4739 	21 04 36.0	+47 39 02	 2.39e+00	 1.84e+01	 4.27e+01	 3.09e+01	3	3	3	3	 3	 3
  226193	 9.14873	089.01	+01.75	315.0405	+48.7696	20584+4834 	20 58 29.8	+48 34 24	 2.82e-01	 2.52e-01	 2.34e+00	 3.83e+01	3	1	1	1	 0	 0
  225678	 9.28175	089.01	+02.57	314.0933	+49.3071	20547+4906 	20 54 44.4	+49 06 51	 3.91e-01	 5.06e-01	 9.43e+00	 5.17e+01	3	3	3	1	 0	 1
  228350	 9.40533	089.01	-01.74	318.8565	+46.4194	21136+4612 	21 13 38.0	+46 12 38	 6.52e+00	 1.38e+00	 4.25e-01	 1.65e+01	3	3	1	1	 0	 3
  227204	 9.11409	089.02	+00.10	316.8968	+47.6769	21058+4728 	21 05 51.6	+47 28 28	 4.33e-01	 2.89e-01	 2.04e+00	 2.09e+01	3	1	1	1	 0	 0
  229232	 9.91958	089.03	-03.27	320.4449	+45.3522	21199+4508 	21 19 56.1	+45 08 18	 8.59e-01	 5.10e-01	 9.17e-01	 1.33e+01	3	3	1	1	 0	 0
  224384	 9.81233	089.03	+04.35	311.9874	+50.4530	20463+5016 	20 46 23.3	+50 16 03	 9.65e-01	 5.01e-01	 5.61e-01	 8.52e+00	3	3	1	1	 0	 0
  228652	 9.57394	089.04	-02.27	319.4294	+46.0637	21159+4551 	21 15 54.4	+45 51 11	 9.55e+00	 3.96e+00	 6.72e-01	 2.32e+01	3	3	1	1	 0	 3
  224270	 9.88902	089.05	+04.50	311.8157	+50.5654	20457+5022 	20 45 42.5	+50 22 50	 6.56e-01	 3.42e-01	 6.45e-01	 8.62e+00	3	1	1	1	 0	 0
  226662	 9.13477	089.05	+01.02	315.9086	+48.3186	21019+4807 	21 01 56.5	+48 07 10	 1.09e+00	 6.15e-01	 2.10e+00	 2.42e+01	3	3	1	1	 0	 0
  227944	 9.28707	089.05	-01.03	318.1478	+46.9349	21108+4643 	21 10 49.4	+46 43 42	 4.75e-01	 3.22e-01	 4.91e-01	 1.65e+01	3	1	1	1	 0	 1
  226129	 9.21084	089.05	+01.89	314.9278	+48.8944	20580+4841 	20 58 03.1	+48 41 55	 3.25e-01	 3.33e-01	 2.40e+00	 5.24e+01	3	1	1	1	 0	 1
  225123	 9.52799	089.06	+03.38	313.1863	+49.8681	20511+4940 	20 51 08.7	+49 40 42	 7.11e+00	 4.63e+00	 1.01e+00	 3.15e+01	3	3	3	1	 0	 3
  226247	 9.19761	089.06	+01.71	315.1416	+48.7830	20588+4835 	20 58 54.0	+48 35 11	 1.10e+00	 7.57e-01	 2.33e+00	 3.65e+01	3	3	1	1	 0	 0
